WID,LearnCondition,TrialName,LearnTest,TrialBase,TrialNumber,Response,NormResp,TrialType,IsLearning,RevType,CorrectResp,TrialOrd,Time
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_28_R,Weight,Testing_CB_28,28,B,B,CB,Testing,R,B,124,1500
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CW_41_N,Weight,Testing_CW_41,41,L,L,CW,Testing,N,L,125,3847
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CW_10_R,Weight,Testing_CW_10,10,R,L,CW,Testing,R,L,126,1602
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CW_37_N,Weight,Testing_CW_37,37,B,B,CW,Testing,N,L,127,3062
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_8_R,Weight,Testing_CB_8,8,R,L,CB,Testing,R,B,128,2514
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_9_N,Weight,Testing_CB_9,9,L,L,CB,Testing,N,B,129,2856
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_19_N,Weight,Testing_CB_19,19,B,B,CB,Testing,N,B,130,2751
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_22_R,Weight,Testing_CB_22,22,B,B,CB,Testing,R,B,131,2295
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CW_26_R,Weight,Testing_CW_26,26,B,B,CW,Testing,R,L,132,2755
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_25_N,Weight,Testing_CB_25,25,B,B,CB,Testing,N,B,133,1736
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CD_28_R,Weight,Testing_CD_28,28,R,L,CD,Testing,R,L,134,1595
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CD_49_N,Weight,Testing_CD_49,49,B,B,CD,Testing,N,L,135,2506
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CD_34_R,Weight,Testing_CD_34,34,R,L,CD,Testing,R,L,136,2478
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_5_N,Weight,Testing_CB_5,5,B,B,CB,Testing,N,B,137,2372
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CW_18_R,Weight,Testing_CW_18,18,R,L,CW,Testing,R,L,138,1467
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_0_R,Weight,Testing_CB_0,0,R,L,CB,Testing,R,B,139,3415
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CD_19_N,Weight,Testing_CD_19,19,B,B,CD,Testing,N,L,140,2773
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_39_N,Weight,Testing_CB_39,39,B,B,CB,Testing,N,B,141,2275
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_6_R,Weight,Testing_CB_6,6,R,L,CB,Testing,R,B,142,4064
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CB_36_R,Weight,Testing_CB_36,36,R,L,CB,Testing,R,B,143,2131
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CD_23_N,Weight,Testing_CD_23,23,B,B,CD,Testing,N,L,144,2698
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CW_47_N,Weight,Testing_CW_47,47,L,L,CW,Testing,N,L,145,4008
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CD_29_N,Weight,Testing_CD_29,29,B,B,CD,Testing,N,L,146,2014
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CW_17_N,Weight,Testing_CW_17,17,L,L,CW,Testing,N,L,147,2729
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CD_33_N,Weight,Testing_CD_33,33,L,L,CD,Testing,N,L,148,3186
A125KW9P18V5Z1:3WSELTNVR4MRBXZ703CM6HX9EBLTA7,0,Testing_CW_4_R,Weight,Testing_CW_4,4,R,L,CW,Testing,R,L,149,2422
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CW_2_N,Dist,Learning_CW_2,2,L,L,CW,Learning,N,L,0,10280
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_12_N,Dist,Learning_CD_12,12,B,B,CD,Learning,N,L,1,6783
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_IB_3_R,Dist,Learning_IB_3,3,B,B,IB,Learning,R,L,2,10859
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_IB_7_R,Dist,Learning_IB_7,7,B,B,IB,Learning,R,L,3,7368
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_10_N,Dist,Learning_CD_10,10,B,B,CD,Learning,N,L,4,6772
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CW_0_N,Dist,Learning_CW_0,0,L,L,CW,Learning,N,L,5,2905
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_0_N,Dist,Learning_CD_0,0,L,L,CD,Learning,N,L,6,41590
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_15_R,Dist,Learning_CD_15,15,B,B,CD,Learning,R,L,7,2722
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_IB_0_N,Dist,Learning_IB_0,0,B,B,IB,Learning,N,L,8,6121
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_9_R,Dist,Learning_CD_9,9,R,L,CD,Learning,R,L,9,6276
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_6_N,Dist,Learning_CD_6,6,B,B,CD,Learning,N,L,10,2960
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_3_R,Dist,Learning_CD_3,3,R,L,CD,Learning,R,L,11,1819
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_IB_1_R,Dist,Learning_IB_1,1,B,B,IB,Learning,R,L,12,2818
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_8_N,Dist,Learning_CD_8,8,L,L,CD,Learning,N,L,13,2394
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_4_N,Dist,Learning_CD_4,4,L,L,CD,Learning,N,L,14,3632
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_IB_6_N,Dist,Learning_IB_6,6,L,L,IB,Learning,N,L,15,1810
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_11_R,Dist,Learning_CD_11,11,R,L,CD,Learning,R,L,16,3044
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_14_N,Dist,Learning_CD_14,14,L,L,CD,Learning,N,L,17,1889
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_IB_8_N,Dist,Learning_IB_8,8,L,L,IB,Learning,N,L,18,2130
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_7_R,Dist,Learning_CD_7,7,R,L,CD,Learning,R,L,19,1573
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CW_1_R,Dist,Learning_CW_1,1,R,L,CW,Learning,R,L,20,2062
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CW_3_R,Dist,Learning_CW_3,3,R,L,CW,Learning,R,L,21,1269
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_IB_4_N,Dist,Learning_IB_4,4,B,B,IB,Learning,N,L,22,2046
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_1_R,Dist,Learning_CD_1,1,R,L,CD,Learning,R,L,23,1363
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_IB_2_N,Dist,Learning_IB_2,2,L,L,IB,Learning,N,L,24,1738
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_5_R,Dist,Learning_CD_5,5,R,L,CD,Learning,R,L,25,1913
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_13_R,Dist,Learning_CD_13,13,R,L,CD,Learning,R,L,26,16217
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_IB_9_R,Dist,Learning_IB_9,9,B,B,IB,Learning,R,L,27,2852
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_CD_2_N,Dist,Learning_CD_2,2,L,L,CD,Learning,N,L,28,2745
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Learning_IB_5_R,Dist,Learning_IB_5,5,R,L,IB,Learning,R,L,29,2657
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_29_R,Dist,Testing_CB_29,29,L,R,CB,Testing,R,B,0,26748
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_47_R,Dist,Testing_CW_47,47,R,L,CW,Testing,R,L,1,2364
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_14_N,Dist,Testing_CD_14,14,B,B,CD,Testing,N,L,2,2281
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_30_N,Dist,Testing_CB_30,30,R,R,CB,Testing,N,B,3,2447
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_16_N,Dist,Testing_CB_16,16,R,R,CB,Testing,N,B,4,1909
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_17_R,Dist,Testing_CB_17,17,B,B,CB,Testing,R,B,5,2014
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_22_N,Dist,Testing_CB_22,22,R,R,CB,Testing,N,B,6,27525
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_31_R,Dist,Testing_CW_31,31,R,L,CW,Testing,R,L,7,1644
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_9_R,Dist,Testing_CB_9,9,B,B,CB,Testing,R,B,8,3986
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_47_R,Dist,Testing_CB_47,47,R,L,CB,Testing,R,B,9,1358
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_0_N,Dist,Testing_CD_0,0,B,B,CD,Testing,N,L,10,4037
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_20_N,Dist,Testing_CB_20,20,L,L,CB,Testing,N,B,11,2532
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_25_R,Dist,Testing_CB_25,25,B,B,CB,Testing,R,B,12,2447
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_46_N,Dist,Testing_CB_46,46,R,R,CB,Testing,N,B,13,3078
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_2_N,Dist,Testing_CW_2,2,L,L,CW,Testing,N,L,14,2033
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_32_N,Dist,Testing_CD_32,32,B,B,CD,Testing,N,L,15,3897
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_10_N,Dist,Testing_CD_10,10,L,L,CD,Testing,N,L,16,3068
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_6_N,Dist,Testing_CB_6,6,R,R,CB,Testing,N,B,17,3664
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_1_R,Dist,Testing_CD_1,1,B,B,CD,Testing,R,L,18,1436
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_1_R,Dist,Testing_CW_1,1,R,L,CW,Testing,R,L,19,2649
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_13_R,Dist,Testing_CB_13,13,R,L,CB,Testing,R,B,20,1805
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_46_N,Dist,Testing_CW_46,46,L,L,CW,Testing,N,L,21,3297
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_43_R,Dist,Testing_CD_43,43,B,B,CD,Testing,R,L,22,2120
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_17_R,Dist,Testing_CW_17,17,R,L,CW,Testing,R,L,23,1507
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_31_R,Dist,Testing_CD_31,31,B,B,CD,Testing,R,L,24,2123
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_41_R,Dist,Testing_CB_41,41,B,B,CB,Testing,R,B,25,6263
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_47_R,Dist,Testing_CD_47,47,B,B,CD,Testing,R,L,26,1755
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_20_N,Dist,Testing_CW_20,20,R,R,CW,Testing,N,L,27,2332
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_24_N,Dist,Testing_CW_24,24,L,L,CW,Testing,N,L,28,3564
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_24_N,Dist,Testing_CD_24,24,L,L,CD,Testing,N,L,29,1683
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_22_N,Dist,Testing_CD_22,22,L,L,CD,Testing,N,L,30,2253
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_36_N,Dist,Testing_CW_36,36,B,B,CW,Testing,N,L,31,2126
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_3_R,Dist,Testing_CB_3,3,B,B,CB,Testing,R,B,32,4869
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_23_R,Dist,Testing_CB_23,23,B,B,CB,Testing,R,B,33,2489
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_39_R,Dist,Testing_CW_39,39,B,B,CW,Testing,R,L,34,3680
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_9_R,Dist,Testing_CD_9,9,R,L,CD,Testing,R,L,35,1482
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_11_R,Dist,Testing_CB_11,11,B,B,CB,Testing,R,B,36,3347
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_22_N,Dist,Testing_CW_22,22,L,L,CW,Testing,N,L,37,2218
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_8_N,Dist,Testing_CD_8,8,L,L,CD,Testing,N,L,38,3024
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_37_R,Dist,Testing_CD_37,37,B,B,CD,Testing,R,L,39,1975
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_30_N,Dist,Testing_CD_30,30,L,L,CD,Testing,N,L,40,1493
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_28_N,Dist,Testing_CB_28,28,B,B,CB,Testing,N,B,41,3636
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_18_N,Dist,Testing_CB_18,18,R,R,CB,Testing,N,B,42,2754
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_6_N,Dist,Testing_CD_6,6,L,L,CD,Testing,N,L,43,1855
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_3_R,Dist,Testing_CD_3,3,R,L,CD,Testing,R,L,44,3254
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_4_N,Dist,Testing_CB_4,4,L,L,CB,Testing,N,B,45,1779
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_44_N,Dist,Testing_CW_44,44,B,B,CW,Testing,N,L,46,5450
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_33_R,Dist,Testing_CW_33,33,B,B,CW,Testing,R,L,47,42546
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_41_R,Dist,Testing_CD_41,41,R,L,CD,Testing,R,L,48,1217
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_0_N,Dist,Testing_CB_0,0,R,R,CB,Testing,N,B,49,1833
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_34_N,Dist,Testing_CW_34,34,L,L,CW,Testing,N,L,50,2590
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_5_R,Dist,Testing_CD_5,5,B,B,CD,Testing,R,L,51,3524
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_19_R,Dist,Testing_CD_19,19,R,L,CD,Testing,R,L,52,1250
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_11_R,Dist,Testing_CW_11,11,R,L,CW,Testing,R,L,53,3250
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_5_R,Dist,Testing_CB_5,5,B,B,CB,Testing,R,B,54,2563
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_38_N,Dist,Testing_CB_38,38,R,R,CB,Testing,N,B,55,2972
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_25_R,Dist,Testing_CD_25,25,B,B,CD,Testing,R,L,56,1843
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_27_R,Dist,Testing_CW_27,27,B,B,CW,Testing,R,L,57,2129
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_34_N,Dist,Testing_CB_34,34,B,B,CB,Testing,N,B,58,3214
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_48_N,Dist,Testing_CB_48,48,B,B,CB,Testing,N,B,59,1753
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_16_N,Dist,Testing_CW_16,16,R,R,CW,Testing,N,L,60,4023
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_12_N,Dist,Testing_CD_12,12,L,L,CD,Testing,N,L,61,1658
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_44_N,Dist,Testing_CD_44,44,L,L,CD,Testing,N,L,62,1640
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_28_N,Dist,Testing_CW_28,28,L,L,CW,Testing,N,L,63,1596
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_10_N,Dist,Testing_CB_10,10,B,B,CB,Testing,N,B,64,2072
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_11_R,Dist,Testing_CD_11,11,R,L,CD,Testing,R,L,65,1149
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_24_N,Dist,Testing_CB_24,24,L,L,CB,Testing,N,B,66,2257
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_30_N,Dist,Testing_CW_30,30,R,R,CW,Testing,N,L,67,2270
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_49_R,Dist,Testing_CW_49,49,R,L,CW,Testing,R,L,68,2416
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_2_N,Dist,Testing_CB_2,2,R,R,CB,Testing,N,B,69,1559
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_46_N,Dist,Testing_CD_46,46,B,B,CD,Testing,N,L,70,4064
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_42_N,Dist,Testing_CD_42,42,L,L,CD,Testing,N,L,71,4688
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_49_R,Dist,Testing_CD_49,49,R,L,CD,Testing,R,L,72,1521
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_27_R,Dist,Testing_CD_27,27,R,L,CD,Testing,R,L,73,1910
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_18_N,Dist,Testing_CD_18,18,L,L,CD,Testing,N,L,74,1686
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_42_N,Dist,Testing_CW_42,42,B,B,CW,Testing,N,L,75,2290
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_36_N,Dist,Testing_CB_36,36,L,L,CB,Testing,N,B,76,1764
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_40_N,Dist,Testing_CB_40,40,L,L,CB,Testing,N,B,77,3858
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_15_R,Dist,Testing_CD_15,15,R,L,CD,Testing,R,L,78,1829
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_6_N,Dist,Testing_CW_6,6,B,B,CW,Testing,N,L,79,2507
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_40_N,Dist,Testing_CD_40,40,L,L,CD,Testing,N,L,80,1560
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_23_R,Dist,Testing_CW_23,23,R,L,CW,Testing,R,L,81,1785
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_33_R,Dist,Testing_CB_33,33,B,B,CB,Testing,R,B,82,1671
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_0_N,Dist,Testing_CW_0,0,R,R,CW,Testing,N,L,83,1530
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_7_R,Dist,Testing_CD_7,7,R,L,CD,Testing,R,L,84,1547
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_3_R,Dist,Testing_CW_3,3,B,B,CW,Testing,R,L,85,2523
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_21_R,Dist,Testing_CW_21,21,B,B,CW,Testing,R,L,86,3570
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CD_38_N,Dist,Testing_CD_38,38,B,B,CD,Testing,N,L,87,2047
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_42_N,Dist,Testing_CB_42,42,R,R,CB,Testing,N,B,88,1275
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CW_18_N,Dist,Testing_CW_18,18,B,B,CW,Testing,N,L,89,1628
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_14_N,Dist,Testing_CB_14,14,B,B,CB,Testing,N,B,90,1662
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_26_N,Dist,Testing_CB_26,26,R,R,CB,Testing,N,B,91,2196
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_45_R,Dist,Testing_CB_45,45,B,B,CB,Testing,R,B,92,4461
A13FUEPWBCLBUY:3COPXFW7XCWZVIFMVDGRVLZ8ULTKP9,3,Testing_CB_43_R,Dist,Testing_CB_43,43,L,R,CB,Testing,R,B,93,1764
