WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH,HalfOrder
S153,Weight_4_BB_N,Y,1,0,0,0.716466556159,0.178304531887,0.105228911955,-0.333423709484,first
S153,CW_1_BB_N,Y,1,0,0,0.617083713051,0.189996631076,0.192919655873,-0.482750586726,first
S153,CB_3_CC_N,Y,0,1,0,0.515390943619,0.211997305246,0.272611751135,-1.5511817155,first
S153,Weight_3_CB_N,Y,1,0,0,0.407541522713,0.420920993586,0.171537483701,-0.897612455263,first
S153,CW_4_CB_N,Y,1,0,0,0.629236986976,0.179689406976,0.191073606048,-0.463247325393,first
S153,Bal_1_BC_N,Y,0,1,0,0.131692111511,0.732153251593,0.136154636897,-0.311765426834,first
S153,CB_5_CB_N,Y,1,0,0,0.48323902173,0.270303175692,0.246457802578,-0.72724387873,first
S153,CB_1_BC_N,Y,0,0,1,0.504469270165,0.1636894079,0.331841321935,-1.1030983703,first
S153,CD_2_CB_N,Y,0,0,1,0.407995943044,0.209227555067,0.382776501889,-0.960304006113,first
S153,Weight_2_CC_N,Y,1,0,0,0.450431550768,0.374537543088,0.175030906144,-0.797549154059,second
S153,CD_2_BB_N,Y,0,0,1,0.230802143623,0.155947412414,0.613250443963,-0.488981871892,second
S153,Bal_3_CC_N,Y,1,0,0,0.239365628216,0.487348047676,0.273286324108,-1.42976307087,second
S153,Dist_3_BC_N,Y,0,1,0,0.382555080828,0.33374456554,0.283700353632,-1.09737935243,second
S153,CD_2_BC_N,Y,1,0,0,0.315312998276,0.13164776181,0.553039239914,-1.15418948818,second
S153,CD_4_CC_N,Y,0,1,0,0.396757895602,0.156440742033,0.446801362365,-1.85507798586,second
S153,CD_6_BB_N,Y,0,0,1,0.270308807316,0.14139232579,0.588298866894,-0.530520183182,second
S153,CW_7_CB_N,Y,1,0,0,0.684898160076,0.163947411076,0.151154428848,-0.378485123195,second
S153,CD_4_BC_N,Y,0,1,0,0.298502477638,0.186837229135,0.514660293227,-1.67751747361,second
S153,Bal_4_CB_N,Y,0,1,0,0.305938245224,0.614061712421,0.0800000423542,-0.487659847056,second
S153,CB_2_BB_N,Y,1,0,0,0.679787982816,0.153868114325,0.16634390286,-0.385974319406,second
S153,CB_2_CB_N,Y,1,0,0,0.686660264471,0.151788816236,0.161550919293,-0.375915629496,second
S153,CB_2_BC_N,Y,1,0,0,0.661074300013,0.126837239166,0.21208846082,-0.413889039981,second
S153,Bal_3_BC_N,Y,0,1,0,0.11984143882,0.699189415385,0.180969145796,-0.357833592935,second
S153,Dist_2_BC_N,Y,1,0,0,0.796458174111,0.0947137258251,0.108828100064,-0.227580663113,second
