WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH,HalfOrder
S195,Uncentered_W_4_0_0.25,Y,0,1,0,0.777767434301,0.111121451831,0.111111111111,-2.19713151519,second
S195,Uncentered_D_1_0_1.0,Y,0,0,1,0.62842582901,0.225788118023,0.14578605021,-1.92561514156,second
S195,BalAdjust_Raw_CD_0.25_5,Y,0,0,1,0.11141926456,0.111210382021,0.777370350663,-0.251838400392,second
S195,BalAdjust_Raw_CD_0.25_1,Y,0,0,1,0.218032159043,0.11122072274,0.67074711546,-0.399363090155,second
S195,BalAdjust_Raw_CD_0.25_3,Y,1,0,0,0.132707098638,0.111214518309,0.756078380297,-2.01961084519,second
S221,Uncentered_W_0_0_2.0,Y,1,0,0,0.303127070355,0.628702510429,0.0681704192153,-1.19360318728,first
S221,Centered_D_4_0_1.0,Y,0,1,0,1.0,4.85932446462e-15,4.85932446462e-15,-32.9578769657,first
S221,BalAdjust_Adj_CW_0.25_5,Y,1,0,0,0.597895444936,0.17444241727,0.227662137793,-0.514339381562,first
S221,BalAdjust_Adj_CW_0.25_4,Y,1,0,0,0.6540718166,0.150789208149,0.195138975251,-0.424538122239,first
S221,BalAdjust_Raw_CW_0.5_3,Y,1,0,0,0.755994047552,0.16557246385,0.0784334885983,-0.279721776442,first
S221,BalAdjust_Raw_CW_0.5_2,Y,0,0,1,0.772337862207,0.16852911499,0.0591330228035,-2.82796574914,first
S221,BalAdjust_Raw_CW_0.5_5,Y,1,0,0,0.884690605533,0.0886995342052,0.0266098602616,-0.122517293365,first
S221,BalAdjust_Raw_CW_0.5_4,Y,0,0,1,0.807817675889,0.150789208149,0.0413931159624,-3.18464069308,first
S221,BalAdjust_Adj_CW_0.25_2,Y,1,0,0,0.739814699665,0.112352743327,0.147832557009,-0.301355529999,first
S221,Uncentered_CW_1_0_0.25,Y,1,0,0,0.899473861234,0.0709596273642,0.0295665114017,-0.105945285231,first
S221,Centered_D_1_0_0.5,Y,1,0,0,0.712,0.22,0.068,-0.33967736757,first
S221,Uncentered_W_1_0_1.0,Y,0,1,0,0.376869953421,0.348696557981,0.274433488598,-1.05355319635,first
S221,Centered_CD_1_0_0.5,Y,1,0,0,0.393234601643,0.17444241727,0.432322981087,-0.933348894471,first
S221,BalAdjust_Adj_CD_0.5_1,Y,1,0,0,0.55548576613,0.201052277532,0.243461956338,-0.587912293759,first
S221,BalAdjust_Adj_CD_0.5_0,Y,0,0,1,0.527306418243,0.236532091214,0.236161490543,-1.44323942601,first
S221,BalAdjust_Adj_CD_0.5_3,Y,1,0,0,0.429916278504,0.251315346915,0.318768374581,-0.844164790404,first
S221,BalAdjust_Adj_CD_0.5_5,Y,1,0,0,0.456699534205,0.224705486653,0.318594979142,-0.783729578706,first
S221,BalAdjust_Adj_CD_0.5_4,Y,1,0,0,0.392188276559,0.206965579812,0.400846143628,-0.936013257152,first
S221,Centered_W_1_0_0.25,Y,1,0,0,0.751641304225,0.112352743327,0.136005952448,-0.28549605789,first
S221,Centered_CW_1_0_1.0,Y,0,0,1,0.639288560899,0.242445393494,0.118266045607,-2.13481856858,first
S221,BalAdjust_Raw_CW_0.25_0,Y,1,0,0,0.706248188263,0.147832557009,0.145919254728,-0.347788561816,first
S221,BalAdjust_Raw_CW_0.25_1,Y,1,0,0,0.682594979142,0.153745859289,0.163659161569,-0.381853598028,first
S221,BalAdjust_Raw_CW_0.25_2,Y,1,0,0,0.798947722468,0.0916561853454,0.109396092186,-0.224459764057,first
S221,BalAdjust_Raw_CW_0.25_3,Y,1,0,0,0.790077769048,0.0916561853454,0.118266045607,-0.235623896534,first
S221,BalAdjust_Raw_CW_0.25_5,Y,0,0,1,0.642245212039,0.17444241727,0.183312370691,-1.69656363765,first
S221,Uncentered_CW_3_0_0.25,Y,0,0,1,0.620505305198,0.156702510429,0.222792184373,-1.50151585066,first
S221,Centered_W_2_0_0.5,Y,1,0,0,0.863994047552,0.115309394467,0.0206965579812,-0.146189399609,first
S221,Centered_CW_0_0_2.0,Y,0,0,1,0.216684653085,0.591330228035,0.19198511888,-1.65033741579,first
S221,Centered_CD_4_0_0.25,Y,1,0,0,0.742292831623,4.85932446462e-15,0.257707168377,-0.298011461886,first
S221,Centered_CW_0_0_0.5,Y,0,0,1,0.521022515292,0.289751811737,0.189225672971,-1.66481493933,first
S221,Centered_W_4_0_0.5,Y,1,0,0,0.99704334886,0.00295665114018,4.85932446462e-15,-0.00296103066779,first
S221,Uncentered_W_2_0_2.0,Y,0,1,0,0.392155538095,0.54541394953,0.0624305123743,-0.606210232201,first
S221,Uncentered_CD_2_0_1.0,Y,0,1,0,0.106439441046,0.286795160597,0.606765398357,-1.24898704419,first
S221,Uncentered_CW_1_0_1.0,Y,1,0,0,0.843297489571,0.127135999027,0.0295665114017,-0.170435489317,first
S221,Uncentered_W_2_0_0.5,Y,0,0,1,0.627461956338,0.245402044634,0.127135999027,-2.062497907,first
S221,Centered_D_3_0_0.5,Y,1,0,0,0.828,0.152,0.02,-0.188742124597,first
S221,Centered_CW_4_0_2.0,Y,1,0,0,0.984173395439,0.0147832557009,0.00104334885983,-0.0159531825766,first
S221,BalAdjust_Raw_CD_0.25_4,Y,0,0,1,0.597243530315,0.0798295807847,0.3229268889,-1.13032933153,first
S221,BalAdjust_Raw_CD_0.25_1,Y,0,0,1,0.523668090241,0.156702510429,0.319629399329,-1.14059308143,first
S221,BalAdjust_Raw_CD_0.25_0,Y,0,0,1,0.419147903924,0.141919254728,0.438932841348,-0.823408858594,first
S221,BalAdjust_Raw_CD_0.25_3,Y,1,0,0,0.407494694802,0.147832557009,0.444672748189,-0.897727365276,first
S221,BalAdjust_Raw_CD_0.25_2,Y,1,0,0,0.593763716633,0.0975694876257,0.308666795741,-0.521273822202,first
S221,Centered_CW_3_0_1.0,Y,1,0,0,0.982260093159,0.017739906841,4.85932446462e-15,-0.0178991450464,first
S221,Centered_W_2_0_2.0,Y,0,1,0,0.642245212039,0.354798136821,0.00295665114018,-1.03620627991,first
S221,BalAdjust_Adj_CD_0.25_0,Y,0,0,1,0.277228649195,0.17148576613,0.551285584675,-0.595502301607,first
S221,BalAdjust_Adj_CD_0.25_1,Y,1,0,0,0.368358695775,0.156702510429,0.474938793796,-0.998698098762,first
S221,BalAdjust_Adj_CD_0.25_4,Y,1,0,0,0.51150064725,0.124179347887,0.364320004863,-0.670406428195,first
S221,BalAdjust_Adj_CD_0.25_5,Y,0,0,1,0.313405020858,0.17739906841,0.509195910731,-0.674922443103,first
S221,Centered_CD_1_0_2.0,Y,1,0,0,0.328846143628,0.591330228035,0.0798236283367,-1.11216528614,first
S221,BalAdjust_Adj_CW_0.5_5,Y,1,0,0,0.784164466767,0.150789208149,0.0650463250838,-0.243136501592,first
S221,BalAdjust_Adj_CW_0.5_2,Y,1,0,0,0.615635351777,0.245402044634,0.138962603588,-0.485100452127,first
S221,BalAdjust_Adj_CW_0.5_3,Y,1,0,0,0.613901397384,0.233575440074,0.152523162542,-0.48792095431,first
S221,BalAdjust_Adj_CW_0.5_0,Y,1,0,0,0.618592002918,0.236532091214,0.144875905869,-0.480309346526,first
S221,BalAdjust_Adj_CW_0.5_1,Y,1,0,0,0.727988095104,0.198095626392,0.0739162785044,-0.317470583798,first
S221,Uncentered_CW_4_0_0.5,Y,1,0,0,0.780340838431,0.153745859289,0.0659133022804,-0.248024482396,first
S221,Centered_CW_2_0_0.5,Y,0,0,1,0.769381211066,0.16261581271,0.068002976224,-2.68820380676,first
S221,Centered_D_2_0_1.0,Y,0,1,0,0.532,0.424,0.044,-0.85802182375,first
S221,Centered_CW_2_0_2.0,Y,1,0,0,0.399482789906,0.405061206204,0.19545600389,-0.917584593787,first
S221,Uncentered_CD_3_0_2.0,Y,1,0,0,0.256337862207,0.713922230952,0.029739906841,-1.36125893039,first
S221,Centered_D_0_0_1.0,Y,0,1,0,0.272,0.563826604561,0.164173395439,-0.573008513475,first
S221,Centered_CD_3_0_2.0,Y,0,1,0,0.781207815627,0.212878882093,0.00591330228035,-1.54703190368,first
S221,Uncentered_W_0_0_0.5,Y,1,0,0,0.680681676861,0.218792184373,0.100526138766,-0.384660516973,first
S221,Centered_W_1_0_1.0,Y,0,1,0,0.65702846774,0.248358695775,0.0946128364856,-1.39288122385,first
S221,BalAdjust_Raw_CD_0.5_4,Y,0,0,1,0.452364648223,0.209922230952,0.337713120825,-1.08555849885,first
S221,BalAdjust_Raw_CD_0.5_5,Y,1,0,0,0.592532091214,0.183312370691,0.224155538095,-0.523350245053,first
S221,Centered_D_2_0_0.25,Y,1,0,0,0.508,0.396,0.096,-0.677273831404,first
S221,BalAdjust_Raw_CD_0.5_3,Y,0,0,1,0.618618788934,0.17148576613,0.209895444936,-1.5611457535,first
S221,BalAdjust_Raw_CD_0.5_0,Y,1,0,0,0.732182324111,0.112352743327,0.155464932562,-0.31172571938,first
S221,BalAdjust_Raw_CD_0.5_1,Y,0,0,1,0.669751811737,0.133049301308,0.197198886955,-1.62354248107,first
S221,Centered_D_0_0_0.25,Y,0,1,0,0.313216744299,0.472523162542,0.214260093159,-0.749668511997,first
S221,Uncentered_D_2_0_0.25,Y,1,0,0,0.559653209121,0.201393115962,0.238953674916,-0.580437956506,first
S221,Uncentered_D_1_0_2.0,Y,0,1,0,0.573201863179,0.423841485681,0.00295665114018,-0.858395748178,first
S221,Uncentered_D_0_0_1.0,Y,1,0,0,0.665739906841,0.224869953421,0.109390139738,-0.406856214987,first
S221,Uncentered_W_4_0_0.5,Y,1,0,0,0.988173395439,0.0118266045607,4.85932446462e-15,-0.0118970951761,first
S221,Uncentered_CW_0_0_0.5,Y,1,0,0,0.899473861234,0.0739162785044,0.0266098602616,-0.105945285231,first
S221,Uncentered_W_3_0_0.25,Y,1,0,0,0.861037396412,0.0827862319249,0.0561763716633,-0.149617341802,first
