WID,Strategy,CVOrder,CVLLH
S217,base_strats,13,-50.47604675967678
S217,base_strats,14,-42.2261314218285
S217,base_strats,15,-44.66397161439641
S217,base_strats,16,-45.65923264612453
S217,base_strats,17,-51.543855441069006
S217,base_strats,18,-50.35019333781647
S217,base_strats,19,-60.295618865524766
S217,base_strats,2,-46.38500073489704
S217,base_strats,20,-49.3190592145174
S217,base_strats,21,-48.97612235215676
S217,base_strats,22,-46.98614372324009
S217,base_strats,23,-46.439711084884976
S217,base_strats,24,-55.93125319543967
S217,base_strats,25,-38.18598819327787
S217,base_strats,26,-40.16799069958762
S217,base_strats,27,-39.10883580046526
S217,base_strats,28,-40.951651685879845
S217,base_strats,29,-40.15098730583656
S217,base_strats,3,-52.43639988349168
S217,base_strats,30,-50.46141106152109
S217,base_strats,31,-54.725080455363326
S217,base_strats,32,-40.77934079294773
S217,base_strats,33,-50.40428539887558
S217,base_strats,34,-45.05334363855663
S217,base_strats,35,-54.80943416899957
S217,base_strats,36,-51.33918091520856
S217,base_strats,37,-47.26309329765122
S217,base_strats,38,-44.20502941566717
S217,base_strats,39,-54.47307481382935
S217,base_strats,4,-43.26847131394113
S217,base_strats,40,-45.83290645015721
S217,base_strats,41,-43.77436641978298
S217,base_strats,42,-47.32145410127225
S217,base_strats,43,-47.295191445263214
S217,base_strats,44,-47.22230101462977
S217,base_strats,45,-43.69058379324788
S217,base_strats,46,-48.99651398443668
S217,base_strats,47,-49.32351999446976
S217,base_strats,48,-52.37904410222232
S217,base_strats,49,-41.37556754675306
S217,base_strats,5,-46.46330172898347
S217,base_strats,6,-48.873471597804034
S217,base_strats,7,-48.69027418117326
S217,base_strats,8,-51.23523918680855
S217,base_strats,9,-48.75503225340327
S218,base_strats,0,-60.54030715906512
S218,base_strats,1,-57.9067798068871
S218,base_strats,10,-49.22340083119676
S218,base_strats,11,-57.38983618354674
S218,base_strats,12,-60.50452096685121
S218,base_strats,13,-55.46608523621215
S218,base_strats,14,-54.90288949969547
S218,base_strats,15,-54.21878741495612
S218,base_strats,16,-59.81121431226606
S218,base_strats,17,-54.176941641231245
S218,base_strats,18,-48.51477127000637
S218,base_strats,19,-61.02293166108557
S218,base_strats,2,-57.92387257376371
S218,base_strats,20,-59.04895545044192
S218,base_strats,21,-64.34299535654795
S218,base_strats,22,-60.97618960783364
S218,base_strats,23,-60.94649479798803
S218,base_strats,24,-60.249553994044525
S218,base_strats,25,-51.17436837728241
S218,base_strats,26,-51.52044755603888
S218,base_strats,27,-51.14080822112442
S218,base_strats,28,-47.07297617063168
S218,base_strats,29,-48.29700481473554
S218,base_strats,3,-44.41586370310117
S218,base_strats,30,-58.23805501644504
S218,base_strats,31,-50.57311187677161
S218,base_strats,32,-55.399491941559525
S218,base_strats,33,-58.408332525670765
S218,base_strats,34,-54.39667249042604
S218,base_strats,35,-54.39350697216969
S218,base_strats,36,-67.69028139052155
S218,base_strats,37,-51.17613463716101
S218,base_strats,38,-64.95783377357026
S218,base_strats,39,-73.02579932841773
S218,base_strats,4,-54.60940359167301
S218,base_strats,40,-53.69950462318487
S218,base_strats,41,-54.670751285050414
S218,base_strats,42,-61.24815513849698
S218,base_strats,43,-59.11048063644036
S218,base_strats,44,-69.75994529622129
S218,base_strats,45,-52.28466290091777
S218,base_strats,46,-55.813199647524605
S218,base_strats,47,-54.17996043505784
S218,base_strats,48,-56.27060245566984
S218,base_strats,49,-51.08194224637175
S218,base_strats,5,-55.91451352335494
S218,base_strats,6,-55.68317128785026
S218,base_strats,7,-47.74851627451132
S218,base_strats,8,-53.78617788918117
S218,base_strats,9,-59.0523312079444
S176,base_strats,0,-51.17478277843061
S176,base_strats,1,-57.903035622574414
S176,base_strats,10,-55.75506780691296
S176,base_strats,11,-58.11882937873645
S176,base_strats,12,-53.870010379769546
S176,base_strats,13,-58.57630527175444
S176,base_strats,14,-63.81771767783759
S176,base_strats,15,-50.94315970711722
S176,base_strats,16,-62.219622359265095
S176,base_strats,17,-50.41291430643938
S176,base_strats,18,-57.00371743046376
S176,base_strats,19,-51.82973513136808
S176,base_strats,2,-56.9894618061865
S176,base_strats,20,-51.83582638040696
S176,base_strats,21,-58.25690132336155
S176,base_strats,22,-57.22634399753329
S176,base_strats,23,-60.42881976545493
S176,base_strats,24,-57.36846327932165
S176,base_strats,25,-55.93961614533549
S176,base_strats,26,-52.31516235295939
S176,base_strats,27,-54.802136718949605
S176,base_strats,28,-55.34107100286244
S176,base_strats,29,-59.85415395485709
S176,base_strats,3,-59.56884620993407
S176,base_strats,30,-61.11540817121632
S176,base_strats,31,-55.68886953874347
S176,base_strats,32,-58.96252579054632
S176,base_strats,33,-52.11244769478255
S176,base_strats,34,-56.02600329317573
S176,base_strats,35,-62.7423766859664
S176,base_strats,36,-56.51327271147895
S176,base_strats,37,-51.14520175558498
S176,base_strats,38,-53.1750454583649
S176,base_strats,39,-60.747582708636855
S176,base_strats,4,-52.65913686178022
S176,base_strats,40,-57.54868402457582
S176,base_strats,41,-63.18296738576287
S176,base_strats,42,-58.061599290927326
S176,base_strats,43,-61.99901967192282
S176,base_strats,44,-60.95417004894141
S176,base_strats,45,-58.243466699453656
S176,base_strats,46,-57.71499681172539
S176,base_strats,47,-57.470614154976026
S176,base_strats,48,-60.66410205054353
S176,base_strats,49,-57.602659421829685
S176,base_strats,5,-53.504488363457895
S176,base_strats,6,-60.970921582760624
S176,base_strats,7,-60.77532155635903
S176,base_strats,8,-58.94367363664175
S176,base_strats,9,-55.23174392842479
S151,base_strats,0,-58.8116382431343
S151,base_strats,1,-53.436586359055056
S151,base_strats,10,-57.909137996645335
S151,base_strats,11,-54.30547960738698
S151,base_strats,12,-55.825880444910325
S151,base_strats,13,-58.02087456017868
S151,base_strats,14,-62.3022659884933
S151,base_strats,15,-53.97189826071126
S151,base_strats,16,-56.08920689696959
S151,base_strats,17,-51.521642866921226
S151,base_strats,18,-63.74291067931336
S151,base_strats,19,-54.19810901895582
S151,base_strats,2,-53.70016764163182
S151,base_strats,20,-53.67092810591439
S151,base_strats,21,-62.67811321713151
S151,base_strats,22,-67.57074579203162
S151,base_strats,23,-55.268666123111295
S151,base_strats,24,-53.3768635269418
S151,base_strats,25,-51.236866179104645
S151,base_strats,26,-56.91858789228005
S151,base_strats,27,-54.540520258957
S151,base_strats,28,-58.05730334457196
S151,base_strats,29,-60.55611567567379
S151,base_strats,3,-55.22791375593433
S151,base_strats,30,-64.4874311149514
S151,base_strats,31,-66.4552775132717
S151,base_strats,32,-49.717825532218086
S151,base_strats,33,-60.47628800399366
S151,base_strats,34,-54.34007770565695
S151,base_strats,35,-49.15252735166624
S151,base_strats,36,-50.263886810179415
S151,base_strats,37,-60.871618394168685
S151,base_strats,38,-55.84550015172602
S151,base_strats,39,-53.90012355654635
S151,base_strats,4,-55.585803761299815
S151,base_strats,40,-57.97724725593845
S151,base_strats,41,-55.202885955308375
S151,base_strats,42,-57.61141680337136
S151,base_strats,43,-57.34808393160035
S151,base_strats,44,-54.71046143509918
S151,base_strats,45,-55.46752255702387
S151,base_strats,46,-51.71959247989722
S151,base_strats,47,-53.74919526986004
S151,base_strats,48,-53.32653978201535
S151,base_strats,49,-60.819692323567374
S151,base_strats,5,-55.98254802997068
S151,base_strats,6,-59.204002092329766
S151,base_strats,7,-62.48153247656795
S151,base_strats,8,-57.586427573146906
S151,base_strats,9,-61.27227551665076
S152,base_strats,0,-66.30206866818844
S152,base_strats,1,-65.78580133927966
S152,base_strats,10,-62.47492240411392
S152,base_strats,11,-63.76795241381812
S152,base_strats,12,-71.04126502179389
S152,base_strats,13,-65.83424528611015
S152,base_strats,14,-67.8723231209444
S152,base_strats,15,-69.01727959837378
S152,base_strats,16,-64.65341646398184
S152,base_strats,17,-65.0237131128283
S152,base_strats,18,-66.04038835151424
S152,base_strats,19,-69.68558092370647
S152,base_strats,2,-69.17327644764822
S152,base_strats,20,-67.4952293259798
S152,base_strats,21,-63.95574130761312
S152,base_strats,22,-65.57217200002991
S152,base_strats,23,-70.29248275000006
S152,base_strats,24,-65.80639272594954
S152,base_strats,25,-65.86876545330244
S152,base_strats,26,-69.06656822785418
S152,base_strats,27,-65.32030221853292
S152,base_strats,28,-66.46146486615659
S152,base_strats,29,-64.41817923206914
S152,base_strats,3,-63.77738329456846
S152,base_strats,30,-66.69989191384549
S152,base_strats,31,-64.62408780195888
S152,base_strats,32,-67.63399546099997
S152,base_strats,33,-70.90456854771848
S152,base_strats,34,-65.90161445970736
S152,base_strats,35,-62.81637200807776
S152,base_strats,36,-68.76748517094205
S152,base_strats,37,-69.90867484891106
S152,base_strats,38,-66.0602389814323
S152,base_strats,39,-67.40937642730226
S152,base_strats,4,-65.32259698532718
S152,base_strats,40,-62.94616655795549
S152,base_strats,41,-63.1999561621073
S152,base_strats,42,-64.1849833543857
S152,base_strats,43,-60.02180825843771
S152,base_strats,44,-65.87431898680478
S152,base_strats,45,-64.98775608975009
S152,base_strats,46,-69.4769053630943
S152,base_strats,47,-71.05818540057345
S152,base_strats,48,-65.33902501686106
S152,base_strats,49,-65.26462353843435
S152,base_strats,5,-64.04001147343712
S152,base_strats,6,-64.95697264376153
S152,base_strats,7,-68.86766341065291
S152,base_strats,8,-64.29401529912809
S152,base_strats,9,-67.80951788138545
S219,base_strats,0,-56.91609865214758
S219,base_strats,1,-51.09785855963952
S219,base_strats,10,-56.2691631441631
S219,base_strats,11,-48.7886054786646
S219,base_strats,12,-55.33987124780908
S219,base_strats,13,-59.51512611715111
S219,base_strats,14,-60.62215940276127
S219,base_strats,15,-56.873223074624136
S219,base_strats,16,-52.24693293188078
S219,base_strats,17,-58.67526450939341
S219,base_strats,18,-56.32672594298484
S219,base_strats,19,-50.277439235213215
S219,base_strats,2,-47.104289901871454
S219,base_strats,20,-52.38558825042824
S219,base_strats,21,-52.0168625051726
S219,base_strats,22,-53.05692922057671
S219,base_strats,23,-54.24847159269476
S219,base_strats,24,-43.03176887529227
S219,base_strats,25,-46.076079506377695
S219,base_strats,26,-46.40597431806874
S219,base_strats,27,-57.59703162844212
S219,base_strats,28,-64.1860208440351
S219,base_strats,29,-65.52990665663053
S219,base_strats,3,-54.99461649813679
S219,base_strats,30,-47.85729534030512
S219,base_strats,31,-54.44897454818336
S219,base_strats,32,-51.267893445324
S219,base_strats,33,-63.914684654927285
S219,base_strats,34,-53.16919265941592
S219,base_strats,35,-63.381071463153575
S219,base_strats,36,-41.54899131618468
S219,base_strats,37,-46.01350655166057
S219,base_strats,38,-63.34997260112932
S219,base_strats,39,-58.37333181293686
S219,base_strats,4,-49.283331960589535
S219,base_strats,40,-63.432908998466814
S219,base_strats,41,-49.00939594306073
S219,base_strats,42,-53.05131810073296
S219,base_strats,43,-49.01551800831469
S219,base_strats,44,-46.1676168113168
S219,base_strats,45,-42.95413525849379
S219,base_strats,46,-60.82298862705593
S219,base_strats,47,-52.49207393909087
S219,base_strats,48,-57.764522255905405
S219,base_strats,49,-67.21897215464362
S219,base_strats,5,-70.00189869154919
S219,base_strats,6,-49.94286939913236
S219,base_strats,7,-56.88893503001202
S219,base_strats,8,-53.78929758938878
S219,base_strats,9,-52.08563788442887
S220,base_strats,0,-62.60274228422897
S220,base_strats,1,-74.28310017763188
S220,base_strats,10,-59.146788030358415
S220,base_strats,11,-65.3445503077747
S220,base_strats,12,-72.15653468867123
S220,base_strats,13,-67.31299495179358
S220,base_strats,14,-68.31531488459744
S220,base_strats,15,-59.83222183787152
S220,base_strats,16,-72.40869341932044
S220,base_strats,17,-72.30163920038659
S220,base_strats,18,-59.19534820723754
S220,base_strats,19,-65.66212550239314
S220,base_strats,2,-68.6930589970012
S220,base_strats,20,-63.34399952026155
S220,base_strats,21,-64.59336219388263
S220,base_strats,22,-63.29531173321956
S220,base_strats,23,-66.20313673833795
S220,base_strats,24,-73.00795654476362
S220,base_strats,25,-57.252721027649535
S220,base_strats,26,-63.20069118725649
S220,base_strats,27,-55.39839739975629
S220,base_strats,28,-64.36125592831121
S220,base_strats,29,-64.36315972231836
S220,base_strats,3,-61.26445773422706
S220,base_strats,30,-70.41541590434746
S220,base_strats,31,-63.73905932112302
S220,base_strats,32,-64.02433754461256
S220,base_strats,33,-59.10894788901229
S220,base_strats,34,-70.2369746059953
S220,base_strats,35,-66.87257965749416
S220,base_strats,36,-74.32121354059838
S220,base_strats,37,-62.29434120746852
S220,base_strats,38,-66.46409967641917
S220,base_strats,39,-60.9418866431843
S220,base_strats,4,-68.31092075019603
S220,base_strats,40,-52.23998778158709
S220,base_strats,41,-68.81840888711521
S220,base_strats,42,-57.14747318190393
S220,base_strats,43,-62.21229230617435
S220,base_strats,44,-64.57625761755368
S220,base_strats,45,-63.192933469954674
S220,base_strats,46,-62.413574142318254
S220,base_strats,47,-64.14937032692451
S220,base_strats,48,-61.92766449758207
S220,base_strats,49,-63.79837047656972
S220,base_strats,5,-62.99812938920827
S220,base_strats,6,-69.21828694106793
S220,base_strats,7,-65.26843076173088
S220,base_strats,8,-65.63341626267764
S220,base_strats,9,-65.26171484862155
S221,base_strats,0,-54.01402477604989
S221,base_strats,1,-53.03187151522345
S221,base_strats,10,-68.00361262955762
S221,base_strats,11,-50.40856917385835
S221,base_strats,12,-55.45154793581928
S221,base_strats,13,-57.527871544312426
S221,base_strats,14,-59.298098691846064
S221,base_strats,15,-56.34151053840544
S221,base_strats,16,-53.855384840623785
S221,base_strats,17,-63.300146075291714
S221,base_strats,18,-60.48548583474111
S221,base_strats,19,-50.51337223224372
S221,base_strats,2,-61.64892753128508
S221,base_strats,20,-51.92355986439806
S221,base_strats,21,-54.7299861783253
S221,base_strats,22,-60.789143363872505
S221,base_strats,23,-57.21985800307895
S221,base_strats,24,-61.46420089419218
S221,base_strats,25,-55.13534372334141
S221,base_strats,26,-59.90521480027184
S221,base_strats,27,-62.3807744325805
S221,base_strats,28,-57.593641236904816
S221,base_strats,29,-52.44976685347182
S221,base_strats,3,-54.35428483597603
S221,base_strats,30,-50.06027089625661
S221,base_strats,31,-56.75977216624919
S221,base_strats,32,-60.47440185881418
S221,base_strats,33,-59.10898898899888
S221,base_strats,34,-54.53492076701213
S221,base_strats,35,-53.96329735252184
S221,base_strats,36,-48.43904137409706
S221,base_strats,37,-55.96493241274514
S221,base_strats,38,-57.584774692497824
S221,base_strats,39,-53.56647791247153
S221,base_strats,4,-69.55609642093316
S221,base_strats,40,-48.32775497836497
S221,base_strats,41,-62.75198869705044
S221,base_strats,42,-60.07621718955623
S221,base_strats,43,-49.83019639705652
S221,base_strats,44,-50.20784757574588
S221,base_strats,45,-44.156431373104525
S221,base_strats,46,-60.7796421912068
S221,base_strats,47,-53.599988600843176
S221,base_strats,48,-66.5856396814014
S221,base_strats,49,-60.72372880293191
S221,base_strats,5,-52.96084051240025
S221,base_strats,6,-51.01667381682261
S221,base_strats,7,-63.584581611599845
S221,base_strats,8,-53.95472893315846
S221,base_strats,9,-53.95925028739206
S177,base_strats,0,-31.40784568531437
S177,base_strats,1,-33.59485684923288
S177,base_strats,10,-34.61257744513073
S177,base_strats,11,-29.867638983241186
S177,base_strats,12,-35.36411576992987
S177,base_strats,13,-41.763964198785615
S177,base_strats,14,-36.025959181928314
S177,base_strats,15,-35.976208522420805
S177,base_strats,16,-34.01040291879847
S177,base_strats,17,-35.60763207111131
S177,base_strats,18,-41.76288527960873
S177,base_strats,19,-41.810832214891526
S177,base_strats,2,-48.638653654878304
S177,base_strats,20,-38.64652462512104
S177,base_strats,21,-37.194551522462895
S177,base_strats,22,-29.136365117208754
S177,base_strats,23,-37.783310543296544
S177,base_strats,24,-32.1901459328866
S177,base_strats,25,-31.616203624858137
S177,base_strats,26,-33.54945182335419
S177,base_strats,27,-33.098006794692466
S177,base_strats,28,-37.93424528732973
S177,base_strats,29,-34.825776035699405
S177,base_strats,3,-41.43400343915156
S177,base_strats,30,-41.59622046410513
S177,base_strats,31,-31.771025977791297
S177,base_strats,32,-36.46996336436887
S177,base_strats,33,-46.821627511079335
S177,base_strats,34,-34.02728035508095
S177,base_strats,35,-34.118528456006594
S177,base_strats,36,-38.2345744583704
S177,base_strats,37,-34.30971786157956
S177,base_strats,38,-28.32509951131983
S177,base_strats,39,-40.03249019059344
S177,base_strats,4,-27.21587608109117
S177,base_strats,40,-35.35640662363521
S177,base_strats,41,-32.9042550907753
S177,base_strats,42,-35.74493650213055
S177,base_strats,43,-36.229588910688825
S177,base_strats,44,-44.69418269075547
S177,base_strats,45,-31.901992696413707
S177,base_strats,46,-38.72180858653438
S177,base_strats,47,-65.02134443680146
S177,base_strats,48,-40.21520109686161
S177,base_strats,49,-36.44155890588658
S177,base_strats,5,-34.51966769663596
S177,base_strats,6,-45.26082350145798
S177,base_strats,7,-39.42518654150191
S177,base_strats,8,-36.39347618186174
S177,base_strats,9,-26.09262573121657
S222,base_strats,0,-65.76904996965496
S222,base_strats,1,-64.32816079518979
S222,base_strats,10,-50.51022144050612
S222,base_strats,11,-60.22664046391815
S222,base_strats,12,-66.3931208753203
S222,base_strats,13,-64.22984458445808
S222,base_strats,14,-64.66734829776411
S222,base_strats,15,-58.12955358321382
S222,base_strats,16,-60.60306920146569
S222,base_strats,17,-58.70103163517616
S222,base_strats,18,-54.270748202305946
S222,base_strats,19,-61.32915157157876
S222,base_strats,2,-61.263443845859584
S222,base_strats,20,-58.44266525583025
S222,base_strats,21,-56.15942207008485
S222,base_strats,22,-59.78977325661958
S222,base_strats,23,-55.35948596216123
S222,base_strats,24,-64.30545423050623
S222,base_strats,25,-47.606659407782026
S222,base_strats,26,-54.71733350394776
S222,base_strats,27,-51.91085449577279
S222,base_strats,28,-56.50565648725816
S222,base_strats,29,-56.78166855002492
S222,base_strats,3,-51.23625347393509
S222,base_strats,30,-67.22117816618287
S222,base_strats,31,-52.37895966132825
S222,base_strats,32,-61.55819022696768
S222,base_strats,33,-53.42180723520379
S222,base_strats,34,-66.33035891124433
S222,base_strats,35,-59.77939284610995
S222,base_strats,36,-63.42256434847121
S222,base_strats,37,-50.984073333567146
S222,base_strats,38,-64.18133498973755
S222,base_strats,39,-63.42920065813502
S222,base_strats,4,-51.53872149223484
S222,base_strats,40,-50.00564410700176
S222,base_strats,41,-67.1469284261898
S222,base_strats,42,-51.707998690035474
S222,base_strats,43,-54.97383652922472
S222,base_strats,44,-59.89007638637742
S222,base_strats,45,-54.99672645249818
S222,base_strats,46,-61.63288701744287
S222,base_strats,47,-55.54922142310575
S222,base_strats,48,-55.00526678893914
S222,base_strats,49,-61.84519442955795
S222,base_strats,5,-55.82504200251184
S222,base_strats,6,-57.558418448862405
S222,base_strats,7,-51.83427590349935
S222,base_strats,8,-57.58230253460599
S222,base_strats,9,-59.258611878276405
S223,base_strats,0,-60.54201873874384
S223,base_strats,1,-57.88295123296836
S223,base_strats,10,-58.5279617731523
S223,base_strats,11,-50.6732324186644
S223,base_strats,12,-67.10541960457812
S223,base_strats,13,-61.20107027137316
S223,base_strats,14,-57.18592387542841
S223,base_strats,15,-69.50808152076485
S223,base_strats,16,-57.88165588911848
S223,base_strats,17,-63.52515142462706
S223,base_strats,18,-70.27478835911434
S223,base_strats,19,-64.25847403040841
S223,base_strats,2,-63.760065865261
S223,base_strats,20,-54.04824114545856
S223,base_strats,21,-61.35646697747078
S223,base_strats,22,-58.02372002638909
S223,base_strats,23,-66.49721647792643
S223,base_strats,24,-58.10191284462013
S223,base_strats,25,-71.24435371913574
S223,base_strats,26,-64.33697316678855
S223,base_strats,27,-74.79847522458999
S223,base_strats,28,-65.98376864353467
S223,base_strats,29,-58.34061152809926
S223,base_strats,3,-65.93576801873819
S223,base_strats,30,-56.5290242537111
S223,base_strats,31,-64.9294505252024
S223,base_strats,32,-57.43929586805616
S223,base_strats,33,-58.79597798231364
S223,base_strats,34,-59.600744448733
S223,base_strats,35,-60.7838104326388
S223,base_strats,36,-52.42149225905638
S223,base_strats,37,-63.769224685022
S223,base_strats,38,-54.67233818336099
S223,base_strats,39,-63.12167700809558
S223,base_strats,4,-64.52796754558749
S223,base_strats,40,-58.844189515819735
S223,base_strats,41,-65.90500405545865
S223,base_strats,42,-63.057870976585335
S223,base_strats,43,-58.42725183600432
S223,base_strats,44,-54.50454922295163
S223,base_strats,45,-56.16160504862895
S223,base_strats,46,-66.2831573064456
S223,base_strats,47,-71.29614708369712
S223,base_strats,48,-59.64837342430067
S223,base_strats,49,-66.20357730381005
S223,base_strats,5,-62.10205549821812
S223,base_strats,6,-50.93331916887365
S223,base_strats,7,-66.39443532270721
S223,base_strats,8,-56.27558084353535
S223,base_strats,9,-68.84225653986073
S224,base_strats,0,-50.500284850584656
S224,base_strats,1,-62.1553250033725
S224,base_strats,10,-46.43049015949493
S224,base_strats,11,-51.06056114765217
S224,base_strats,12,-65.41756411426738
S224,base_strats,13,-49.92818075334277
S224,base_strats,14,-57.03631925005507
S224,base_strats,15,-54.749312839744185
S224,base_strats,16,-55.31794547779604
S224,base_strats,17,-55.29377875934674
S224,base_strats,18,-45.56109302542232
S224,base_strats,19,-59.36168893401716
S224,base_strats,2,-56.15876667635165
S224,base_strats,20,-52.30738271547348
S224,base_strats,21,-52.93984277298779
S224,base_strats,22,-55.19066004418098
S224,base_strats,23,-47.07588363211939
S224,base_strats,24,-61.67020981639073
S224,base_strats,25,-42.57182704133611
S224,base_strats,26,-52.2318061543248
S224,base_strats,27,-48.885674768697726
S224,base_strats,28,-57.77810836300615
S224,base_strats,29,-43.48079448574303
S224,base_strats,3,-44.71166460494114
S224,base_strats,30,-54.96067736142923
S224,base_strats,31,-47.07927750132154
S224,base_strats,32,-55.31502062067276
S224,base_strats,33,-46.7851454722135
S224,base_strats,34,-53.1184117642143
S224,base_strats,35,-51.81697631084773
S224,base_strats,36,-59.38794292181788
S224,base_strats,37,-50.17070488772863
S224,base_strats,38,-53.76012195973233
S224,base_strats,39,-59.21586467655349
S224,base_strats,4,-48.98866437126959
S224,base_strats,40,-44.3827623165669
S224,base_strats,41,-63.389892115245104
S224,base_strats,42,-49.92560174707216
S224,base_strats,43,-52.61890916926088
S224,base_strats,44,-57.904061856770845
S224,base_strats,45,-52.52631110166365
S224,base_strats,46,-52.0901670832476
S224,base_strats,47,-58.03357967995467
S224,base_strats,48,-48.8541580242237
S224,base_strats,49,-52.52581169806336
S224,base_strats,5,-52.557426654519176
S224,base_strats,6,-55.19588583946346
S224,base_strats,7,-47.31632063044767
S224,base_strats,8,-54.033898386701104
S224,base_strats,9,-54.86622767889182
S225,base_strats,0,-44.98108074021156
S225,base_strats,1,-48.787213806916014
S225,base_strats,10,-33.63898592193624
S225,base_strats,11,-45.45263660560451
S225,base_strats,12,-49.69817272655591
S225,base_strats,13,-46.66813512303558
S225,base_strats,14,-45.29024112378755
S225,base_strats,15,-47.44187386251731
S225,base_strats,16,-43.13170177201662
S225,base_strats,17,-44.45141222269671
S225,base_strats,18,-40.52989901639468
S225,base_strats,19,-48.72134769891954
S225,base_strats,2,-46.2305224480245
S225,base_strats,20,-43.56168808482056
S225,base_strats,21,-42.92076982240295
S225,base_strats,22,-45.9455321170995
S225,base_strats,23,-41.60925961727868
S225,base_strats,24,-48.82603539878441
S225,base_strats,25,-32.62026101004739
S225,base_strats,26,-46.13846696594379
S225,base_strats,27,-39.274137002819785
S225,base_strats,28,-41.39641556300157
S225,base_strats,29,-40.97725886203792
S225,base_strats,3,-42.17097669514711
S225,base_strats,30,-55.83409391358968
S225,base_strats,31,-42.71812724708726
S225,base_strats,32,-40.54114089585017
S225,base_strats,33,-42.97088001894655
S225,base_strats,34,-40.19035049422917
S225,base_strats,35,-47.853156395052586
S225,base_strats,36,-51.04826232166192
S225,base_strats,37,-42.38937555514264
S225,base_strats,38,-45.06708473851384
S225,base_strats,39,-45.40848538895766
S225,base_strats,4,-42.84952083513316
S225,base_strats,40,-40.59594392085359
S225,base_strats,41,-40.86232520283396
S225,base_strats,42,-38.255877416540045
S225,base_strats,43,-41.83158549515059
S225,base_strats,44,-46.356632564144704
S225,base_strats,45,-41.08008429830624
S225,base_strats,46,-42.16340068636966
S225,base_strats,47,-46.89722520154201
S225,base_strats,48,-39.592704683362335
S225,base_strats,49,-47.64607299616208
S225,base_strats,5,-44.71533964359022
S225,base_strats,6,-48.13284405054228
S225,base_strats,7,-48.99342068994149
S225,base_strats,8,-50.84022817936994
S225,base_strats,9,-51.32773455009642
S153,base_strats,0,-66.09098853163596
S153,base_strats,1,-71.02171989215918
S153,base_strats,10,-66.11045479833098
S153,base_strats,11,-66.3831658309988
S153,base_strats,12,-66.11678245493981
S153,base_strats,13,-68.90088861761225
S153,base_strats,14,-73.70542945676641
S153,base_strats,15,-68.18276352352815
S153,base_strats,16,-73.30381293136125
S153,base_strats,17,-71.95079124300767
S153,base_strats,18,-71.6348299661867
S153,base_strats,19,-68.58356672657757
S153,base_strats,2,-69.91127852564676
S153,base_strats,20,-63.840207041435406
S153,base_strats,21,-70.9542546365885
S153,base_strats,22,-80.66967156826371
S153,base_strats,23,-72.84378693586181
S153,base_strats,24,-69.64236214349734
S153,base_strats,25,-66.11768979479332
S153,base_strats,26,-73.22664043754976
S153,base_strats,27,-70.0743626729359
S153,base_strats,28,-64.00769130092037
S153,base_strats,29,-72.50422387632437
S153,base_strats,3,-68.93456648114963
S153,base_strats,30,-75.23142300218053
S153,base_strats,31,-70.13199520791042
S153,base_strats,32,-73.82833059211018
S153,base_strats,33,-73.33856523137366
S153,base_strats,34,-67.24814520256847
S153,base_strats,35,-65.18508719400896
S153,base_strats,36,-62.7448760661952
S153,base_strats,37,-73.48282312825111
S153,base_strats,38,-66.89328205989247
S153,base_strats,39,-80.85423896457696
S153,base_strats,4,-69.53683431111027
S153,base_strats,40,-72.4149034193918
S153,base_strats,41,-78.40352806928648
S153,base_strats,42,-67.5125853943711
S153,base_strats,43,-73.19987330611755
S153,base_strats,44,-71.92595360259205
S153,base_strats,45,-73.214787733889
S153,base_strats,46,-62.400799578144166
S153,base_strats,47,-70.92130158701109
S153,base_strats,48,-68.76181803139808
S153,base_strats,49,-79.48987974164311
S153,base_strats,5,-74.269400019721
S153,base_strats,6,-68.86127286913695
S153,base_strats,7,-71.00195139553993
S153,base_strats,8,-68.54679434639395
S153,base_strats,9,-72.25420188583202
S226,base_strats,0,-46.49299204059325
S226,base_strats,1,-39.18137575205478
S226,base_strats,10,-50.432568608042416
S226,base_strats,11,-37.80790905449181
S226,base_strats,12,-46.15322496706602
S226,base_strats,13,-57.24277895998112
S226,base_strats,14,-50.603381168807125
S226,base_strats,15,-56.29863301962921
S226,base_strats,16,-39.16320623312634
S226,base_strats,17,-46.27875018163334
S226,base_strats,18,-50.78891797106083
S226,base_strats,19,-40.4498941088257
S226,base_strats,2,-48.28828472468143
S226,base_strats,20,-39.45334088719942
S226,base_strats,21,-44.40556819199077
S226,base_strats,22,-43.62474241371976
S226,base_strats,23,-43.61308412416148
S226,base_strats,24,-39.02467214800532
S226,base_strats,25,-43.26915642621428
S226,base_strats,26,-43.89346815142167
S226,base_strats,27,-59.80585300249254
S226,base_strats,28,-50.80662337307769
S226,base_strats,29,-50.96254201930897
S226,base_strats,3,-46.492195950519886
S226,base_strats,30,-42.80580348406748
S226,base_strats,31,-46.71186906297289
S226,base_strats,32,-42.83874135864265
S226,base_strats,33,-60.30727637566589
S226,base_strats,34,-50.61526439229643
S226,base_strats,35,-63.250865883060015
S226,base_strats,36,-35.13016860470896
S226,base_strats,37,-47.815754415380304
S226,base_strats,38,-46.720497693419226
S226,base_strats,39,-59.48242304757868
S226,base_strats,4,-46.44374968833528
S226,base_strats,40,-50.18680598266704
S226,base_strats,41,-42.78888694496084
S226,base_strats,42,-48.08798580219384
S226,base_strats,43,-38.43658955696202
S226,base_strats,44,-44.88393133112743
S226,base_strats,45,-35.03614853612024
