"N","S1","S2","S3","P1","P2","P3"
36,7,18,11,0.0103728897159057,0.891664916532464,0.0979621937516549
36,7,19,10,0.00783957562021096,0.943978822211796,0.0481816021680338
36,7,20,9,0.00561386393498321,0.973537846550206,0.0208482895148542
36,7,21,8,0.00384682705583211,0.988302135575778,0.00785103736843573
36,7,22,7,0.0025486021198004,0.994910845413838,0.00254055246639014
36,7,23,6,0.00164809936758187,0.997656471810845,0.000695428821614929
36,7,24,5,0.00104814713423615,0.998794067755668,0.000157785110131074
36,7,25,4,0.00065892977269068,0.99931220840188,2.88618254691073e-05
36,7,26,3,0.00041069475953065,0.999585217022973,4.08821753596583e-06
36,7,27,2,0.000254166724269974,0.999745412612291,4.20663474659785e-07
36,7,28,1,0.000156302580392413,0.999843669438731,2.79809202139219e-08
36,7,29,0,9.55877876843742e-05,0.999904411275554,9.36815808289529e-10
36,8,0,28,0.000375911723001271,1.8278135502968e-09,0.999624086449231
36,8,1,27,0.000594189287382165,5.28147333101436e-08,0.999405757897923
36,8,2,26,0.000932495373328556,7.67474858881884e-07,0.99906673715186
36,8,3,25,0.00145449759133187,7.2025991350481e-06,0.998538299809575
36,8,4,24,0.00225562806936039,4.90553994851426e-05,0.997695316531196
36,8,5,23,0.00347127983412966,0.000258473440346014,0.996270246725567
36,8,6,22,0.00527797923565079,0.00109691608047188,0.99362510468391
36,8,7,21,0.00787823672194162,0.00385495843649091,0.988266804841609
36,8,8,20,0.0114531727335465,0.0114504342897769,0.977096392976709
36,8,9,19,0.0160688740605954,0.0292050302073741,0.954726095732058
36,8,10,18,0.0215475023338843,0.0647947629412439,0.913657734724902
36,8,11,17,0.0273611001142466,0.126445968512057,0.846192931373725
36,8,12,16,0.0326409754262948,0.219269571922867,0.748089452650868
36,8,13,15,0.0363684685502571,0.34125433782169,0.62237719362808
36,8,14,14,0.0377103140435632,0.481594381023929,0.480695304932534
36,8,15,13,0.036345365336398,0.623229577147451,0.340425057516178
36,8,16,12,0.0325999621114899,0.748797791703373,0.218602246185168
36,8,17,11,0.0273107878629393,0.846710383491369,0.12597882864572
36,8,18,10,0.0214976809853669,0.913990898033519,0.0645114209811445
36,8,19,9,0.0160287114925449,0.954914362327946,0.0290569261795369
36,8,20,8,0.0114294840039166,0.977186303559338,0.0113842124367782
36,8,21,7,0.00787345391135426,0.98829666470539,0.00382988138329878
36,8,22,6,0.00528888368311817,0.993622134753996,0.00108898156291716
36,8,23,5,0.00349020046660149,0.996253385129274,0.000256414404166872
36,8,24,4,0.00227417577140382,0.997677195687725,4.86285409125263e-05
36,8,25,3,0.0014674795949572,0.99852538578853,7.13461655480812e-06
36,8,26,2,0.000939219886702769,0.999060020448711,7.59664633460281e-07
36,8,27,1,0.000596706760398273,0.999403241001365,5.22382750970644e-08
36,8,28,0,0.000376646232946198,0.999623351960808,1.8062932736052e-09
36,9,0,27,0.0012799179809535,3.43929026287177e-09,0.998720078579799
36,9,1,26,0.00195926220821249,9.61136649702858e-08,0.998040641678172
36,9,2,25,0.00297489643093503,1.34950884018079e-06,0.997023754060258
36,9,3,24,0.00448428260161711,1.22253633804291e-05,0.995503492035026
36,9,4,23,0.00671150411723994,8.02962335045183e-05,0.993208199649287
36,9,5,22,0.00995448792476116,0.00040760283548808,0.989637909239794
36,9,6,21,0.0145692759822524,0.0016649340489985,0.983765789968788
36,9,7,20,0.0209121054182521,0.00562681170005079,0.973461082881741
36,9,8,19,0.0292111156379734,0.0160601365507068,0.954728747811346
36,9,9,18,0.0393566749433218,0.0393382290891128,0.921305095967593
36,9,10,17,0.0506664292419379,0.0837905970174056,0.86554297374069
36,9,11,16,0.0617718171649256,0.157003485916087,0.781224696919009
36,9,12,15,0.0707976942071427,0.261602715783836,0.667599590009063
36,9,13,14,0.0758836338137385,0.391802288473177,0.532314077713114
36,9,14,13,0.075861557423626,0.533478362823311,0.390660079753093
36,9,15,12,0.0707362741106509,0.668636685892151,0.260627039997239
36,9,16,11,0.0616841752596424,0.782035476316872,0.156280348423512
36,9,17,10,0.0505710513502266,0.866101480844123,0.0833274678056823
36,9,18,9,0.0392740476410026,0.921642647940133,0.0390833044188909
36,9,19,8,0.0291594183710804,0.954900175549813,0.0159404060791326
36,9,20,7,0.0209012962720987,0.973519406474722,0.00557929725322385
36,9,21,6,0.0145960401856328,0.983754746999279,0.00164921281512857
36,9,22,5,0.0100028683492123,0.989593786728031,0.00040334492280054
36,9,23,4,0.00676097027548382,0.993159653103143,7.93766214035854e-05
36,9,24,3,0.00452034459721161,0.995467582371531,1.20730312798287e-05
36,9,25,2,0.00299432290089519,0.997004345765223,1.33133391481297e-06
36,9,26,1,0.00196681463430521,0.998033090643266,9.47224798226647e-08
36,9,27,0,0.00128222059648836,0.998717776018437,3.38511728877835e-09
36,10,0,26,0.00381144399436888,6.22957633973724e-09,0.996188549776099
36,10,1,25,0.00564637671938665,1.68223515096564e-07,0.994353455057139
36,10,2,24,0.0082888949481683,2.28018496155968e-06,0.991708824866901
36,10,3,23,0.0120658157110818,1.99216153161379e-05,0.987914262673624
36,10,4,22,0.0174155780019793,0.000126067497244165,0.98245835450081
36,10,5,21,0.0248770468330838,0.000615995704473434,0.974506957462465
36,10,6,20,0.0350231592849801,0.00241981382335998,0.962557026891707
36,10,7,19,0.0483099894584337,0.00785865929144696,0.943831351250145
36,10,8,18,0.0648063252593833,0.0215410603973438,0.913652614343305
36,10,9,17,0.083823799554981,0.050653545368857,0.865522655076189
36,10,10,16,0.103603876973125,0.10358197438889,0.792814148637993
36,10,11,15,0.121342998862908,0.186446764856065,0.692210236281049
36,10,12,14,0.13377862121847,0.298845763541616,0.567375615239944
36,10,13,13,0.138243427628448,0.431597527269648,0.430159045101923
36,10,14,12,0.133707848729948,0.56875342186278,0.297538729407302
36,10,15,11,0.121216562770248,0.693365213556188,0.185418223673586
36,10,16,10,0.103449866139121,0.793665800252843,0.102884333608044
36,10,17,9,0.0836793352161301,0.866072713061477,0.0502479517224209
36,10,18,8,0.0647100447594953,0.913949559263749,0.0213403959767876
36,10,19,7,0.0482891266497325,0.943935885685517,0.00777498766477432
36,10,20,6,0.035079609633731,0.962529597193029,0.00239079317328649
36,10,21,5,0.0249835490992857,0.974408676661526,0.000607774239210117
36,10,22,4,0.0175293640144518,0.982346422154894,0.000124213830686505
36,10,23,3,0.0121523667482931,0.987828031604757,1.96016469728726e-05
36,10,24,2,0.00833746138539263,0.991660298144753,2.2404698854601e-06
36,10,25,1,0.00566601304683496,0.994333821887389,1.65065815761927e-07
36,10,26,0,0.0038174018036822,0.99618259209543,6.10093198691073e-09
36,11,0,25,0.0100259625223529,1.07475784758615e-08,0.989974026730116
36,11,1,24,0.0143647514434421,2.80204042023009e-07,0.985634968352547
36,11,2,23,0.0203747402522258,3.66329436512303e-06,0.979621596453451
36,11,3,22,0.0286228431064848,3.08403633518842e-05,0.971346316530196
36,11,4,21,0.0398178830910143,0.000187879845451318,0.959994237063556
36,11,5,20,0.0547453636380466,0.000882976151122036,0.944371660210857
36,11,6,19,0.0740997739335814,0.00333351307629904,0.922566712990151
36,11,7,18,0.0981853676584961,0.010397830191401,0.891416802150118
36,11,8,17,0.126464888669011,0.0273634145466304,0.846171696784387
36,11,9,16,0.157054798928701,0.0617761888705386,0.781169012200769
36,11,10,15,0.186478623160408,0.121349993591888,0.692171383247728
36,11,11,14,0.210087991366782,0.210097529633575,0.57981447899967
36,11,12,13,0.223302404029095,0.324659132044313,0.452038463926609
36,11,13,12,0.223248856343707,0.45364905883867,0.32310208481764
36,11,14,11,0.209938877774481,0.581266896165478,0.208794226060068
36,11,15,10,0.18626839835765,0.693320277879419,0.120411323762955
36,11,16,9,0.156838928206753,0.781962932218428,0.0611981395748263
36,11,17,8,0.126310828146277,0.846627869809282,0.0270613020444693
36,11,18,7,0.0981507459396187,0.891584145253878,0.0102651088065178
36,11,19,6,0.0742028916936048,0.922511971619756,0.00328513668667073
36,11,20,5,0.0549488200671513,0.944182572469952,0.000868607462921808
36,11,21,4,0.0400454848125091,0.95977002457237,0.000184490615142085
36,11,22,3,0.0288038184928397,0.971165951968138,3.02295390559832e-05
36,11,23,2,0.0204807040010202,0.979515711720557,3.58427846481169e-06
36,11,24,1,0.0144093795080878,0.985590346824536,2.73667407723168e-07
36,11,25,0,0.0100383629980127,0.98996162653375,1.04682849187692e-08
36,12,0,24,0.023492461110908,1.74993571433294e-08,0.976507521389769
36,12,1,23,0.0325351213979991,4.40097228363587e-07,0.967464438504802
36,12,2,22,0.0445636638261387,5.54486825357438e-06,0.955430791305647
36,12,3,21,0.0603870052736231,4.49444374699774e-05,0.939568050288922
36,12,4,20,0.0809278339197475,0.000263383198687037,0.918808782881592
36,12,5,19,0.107057343590008,0.00118977266478386,0.891752883745222
36,12,6,18,0.139281983658811,0.00431467878731915,0.856403337553897
36,12,7,17,0.177277464693654,0.0129226373747041,0.809799897931664
36,12,8,16,0.219296375478551,0.0326536311211572,0.748049993400319
36,12,9,15,0.261671133133986,0.0708201932202325,0.667508673645806
36,12,10,14,0.298885586422031,0.133812369738106,0.56730204383987
36,12,11,13,0.324648004066385,0.223345356690453,0.452006639243183
36,12,12,12,0.333846311669853,0.333892843719658,0.332260844610495
36,12,13,11,0.324510564599614,0.453596991740718,0.221892443659691
36,12,14,10,0.298644163074798,0.568656342404128,0.132699494521082
36,12,15,9,0.261394797967885,0.668512687185781,0.0700925148463594
36,12,16,8,0.219083667331734,0.748665556121911,0.0322507765463821
36,12,17,7,0.177227858372788,0.810036473812243,0.0127356678149931
36,12,18,6,0.139446078303118,0.856311048638246,0.00424287305866181
36,12,19,5,0.107396678019663,0.891435964327479,0.00116735765287209
36,12,20,4,0.0813261927327386,0.918415967726292,0.00025783954099604
36,12,21,3,0.0607188033807899,0.939237297487869,4.38991313557211e-05
36,12,22,2,0.0447667622702838,0.955227834053423,5.40367633161588e-06
36,12,23,1,0.0326243776295102,0.967375194447077,4.27923441771226e-07
36,12,24,0,0.0235124384831462,0.976487544563911,1.69529755147929e-08
36,13,0,23,0.0493929244825965,2.66916713701895e-08,0.950607048825762
36,13,1,22,0.0660936080610776,6.46988028633018e-07,0.933905744950914
36,13,2,21,0.0873900861914132,7.84923943140658e-06,0.912602064569176
36,13,3,20,0.114192546437176,6.12093738003436e-05,0.885746244189046
36,13,4,19,0.147400173376943,0.000344820615653427,0.852255006007429
36,13,5,18,0.18760616607074,0.00149643191586368,0.810897402013419
36,13,6,17,0.234642224980391,0.00521144973314598,0.760146325286478
36,13,7,16,0.287008846175258,0.0149887166022967,0.698002437222446
36,13,8,15,0.341287326813286,0.0363882866952717,0.622324386491441
36,13,9,14,0.391881231569503,0.0759166640554308,0.532202104375074
36,13,10,13,0.431640413448561,0.138289669966816,0.43006991658462
36,13,11,12,0.453637930860742,0.223303506379963,0.32305856275931
36,13,12,11,0.453554039079359,0.324565214635873,0.221880746284783
36,13,13,10,0.431411326020775,0.431457568359152,0.13713110562007
36,13,14,9,0.391578812267244,0.533309993249183,0.0751111944835812
36,13,15,8,0.341033488491701,0.623051649176344,0.0359148623319535
36,13,16,7,0.286947388223595,0.698296629195443,0.0147559825809628
36,13,17,6,0.234870685549597,0.760012291492656,0.00511702295776327
36,13,18,5,0.188102497094514,0.810432129048051,0.00146537385745763
36,13,19,4,0.148013125543524,0.851650126828978,0.000336747627522935
36,13,20,3,0.114728545164253,0.885211841568675,5.96132670944574e-05
36,13,21,2,0.0877337935350859,0.91225858278802,7.62367691586754e-06
36,13,22,1,0.0662515231259891,0.933747850193531,6.26680500939737e-07
36,13,23,0,0.0494164575770817,0.950583516689131,2.57338172792554e-08
36,14,0,22,0.093799574729127,3.79267717515841e-08,0.90620038734413
36,14,1,21,0.12124723925102,8.85318654516296e-07,0.87875187543036
36,14,2,20,0.154737122494522,1.03343493312147e-05,0.845252543156175
36,14,3,19,0.194977515734518,7.74791169212444e-05,0.80494500514858
36,14,4,18,0.242453535104126,0.000419368904223032,0.757127095991667
36,14,5,17,0.297022227280011,0.00174793156387181,0.701229841156133
36,14,6,16,0.357393926939057,0.00584619368507188,0.636759879375876
36,14,7,15,0.420604326138083,0.0161559890907607,0.563239684771165
36,14,8,14,0.481629726372075,0.0377318941523837,0.480638379475544
36,14,9,13,0.53355730591962,0.0758951264817916,0.390547567598587
36,14,10,12,0.568793244743192,0.133751488505564,0.297455266751245
36,14,11,11,0.581257357898664,0.209986484802426,0.208756157298917
36,14,12,10,0.568622593884482,0.298687802850418,0.1326896032651
36,14,13,9,0.533276963007473,0.391612381325416,0.0751106556671086
36,14,14,8,0.481368318220153,0.481389898328976,0.0372417834508742
36,14,15,7,0.420538634947982,0.563561135546952,0.0159002295050747
36,14,16,6,0.357673049270795,0.636590662782713,0.0057362879464968
36,14,17,5,0.297660903996364,0.700629352608828,0.00170974339482409
36,14,18,4,0.243285534724312,0.756305555077151,0.000408910198555079
36,14,19,3,0.19574325461728,0.804181439474181,7.53059085584762e-05
36,14,20,2,0.155252687189177,0.844737300480498,1.00123303525641e-05
36,14,21,1,0.121495391822369,0.878503753191298,8.54986366651678e-07
36,14,22,0,0.093818804005005,0.906181159571226,3.64237975554313e-08
36,15,0,21,0.161898922315172,5.00031254434299e-08,0.838101027681736
36,15,1,20,0.202171494303316,1.12315778859555e-06,0.797827382538918
36,15,2,19,0.249091028572846,1.26059012376965e-05,0.750896365525933
36,15,3,18,0.302793691429066,9.08134162556879e-05,0.697115495154695
36,15,4,17,0.362974513949424,0.000472131387671908,0.636553354662907
36,15,5,16,0.428451524555168,0.00189004296409543,0.569658432480751
36,15,6,15,0.496717119811537,0.00607438566098418,0.49720849452748
36,15,7,14,0.563609684557218,0.0161495066051456,0.420240808837636
36,15,8,13,0.623262566139055,0.0363640198012622,0.340373414059691
36,15,9,12,0.668705103242276,0.0707632194487876,0.26053167730893
36,15,10,11,0.693397071860507,0.121248897176012,0.185354030963474
36,15,11,10,0.693313283150408,0.186300732763416,0.120385984086169
36,15,12,9,0.668490188172666,0.261421743306018,0.0700880685213093
36,15,13,8,0.623031831031329,0.341052142956575,0.0359160260121047
36,15,14,7,0.563549626155569,0.420549294642193,0.0159010792022371
36,15,15,6,0.497016971984231,0.4970219465082,0.0059610815075713
36,15,16,5,0.429176040537542,0.56897560992384,0.00184834953863045
36,15,17,4,0.363973092436527,0.63556683825079,0.000460069312685297
36,15,18,3,0.303763663604707,0.696148163674974,8.81727203359456e-05
36,15,19,2,0.249778453448822,0.750209351877143,1.21946740502246e-05
36,15,20,1,0.202518908393988,0.797480009061679,1.0825443555505e-06
36,15,21,0,0.161914868457803,0.838085083652,4.78902304868877e-08
36,16,0,20,0.255548343093635,6.10030960710122e-08,0.744451595903292
36,16,1,19,0.308427243515789,1.31757280635592e-06,0.691571438911428
36,16,2,18,0.367118911071886,1.42105564853028e-05,0.632866878371643
36,16,3,17,0.430948498069731,9.83366083404592e-05,0.568953165321939
36,16,4,16,0.498699209520001,0.000491056689497248,0.500809733790515
36,16,5,15,0.56824843286291,0.00188903140488421,0.429862535732219
36,16,6,14,0.636302051667127,0.00584082869958737,0.357857119633287
36,16,7,13,0.698332648307329,0.0149715253592357,0.286695826333427
36,16,8,12,0.748824595259037,0.0326133644561291,0.21856204028484
36,16,9,11,0.782086789329465,0.0617020450524944,0.156211165618037
36,16,10,10,0.793687702837075,0.10346952291126,0.102842774251667
36,16,11,9,0.781958560512801,0.15685679799961,0.0611846414875854
36,16,12,8,0.748652900427024,0.219097069676376,0.0322500298966048
36,16,13,7,0.69828672012292,0.286955635820303,0.0147576440567691
36,16,14,6,0.636585627423975,0.357677173069154,0.00573719950687096
36,16,15,5,0.56897374447735,0.429177690056886,0.00184856546577663
36,16,16,4,0.499760412403332,0.499760927878134,0.000478659718546767
36,16,17,3,0.432039761503045,0.567864768648551,9.54698484140127e-05
36,16,18,2,0.367935234910385,0.632051024870585,1.37402190432726e-05
36,16,19,1,0.308861511789826,0.691137219453854,1.26875634299246e-06
36,16,20,0,0.25558796704546,0.744411974618599,5.83359634219722e-08
36,17,0,19,0.371249046924397,6.8749309482354e-08,0.628750884326309
36,17,1,18,0.433484578565123,1.42697107507454e-06,0.566513994463822
36,17,2,17,0.499128489035909,1.47842039923113e-05,0.5008567267601
36,17,3,16,0.566773333752744,9.82697402310727e-05,0.433128396507026
36,17,4,15,0.634567276396306,0.000471566397808791,0.364961157205886
36,17,5,14,0.699986724818306,0.00174523562223891,0.29826803955946
36,17,6,13,0.759771951226602,0.00520249867886668,0.235025550094534
36,17,7,12,0.810058215064825,0.0129002112140423,0.177041573721134
36,17,8,11,0.846729303648303,0.0273189462243401,0.12595175012736
36,17,9,10,0.866134683381673,0.0505810226808269,0.0832842939375027
36,17,10,9,0.866085596934531,0.0836893065467314,0.0502250965187378
36,17,11,8,0.846625555376877,0.126318986507676,0.027055458115451
36,17,12,7,0.810030518191109,0.177233297280389,0.0127361845285041
36,17,13,6,0.760008211286314,0.234873614192152,0.0051181745215357
36,17,14,5,0.700627575423381,0.29766215912889,0.00171026544773312
36,17,15,4,0.635566289590049,0.363973510814042,0.000460199595908864
36,17,16,3,0.567864647360359,0.432039866097419,9.54865422232061e-05
36,17,17,2,0.499992839818272,0.499992858276114,1.43019056150492e-05
36,17,18,1,0.433969938024513,0.566028687740672,1.3742348343096e-06
36,17,19,0,0.371362976744725,0.628636957537661,6.57176302804361e-08
36,18,0,18,0.499823625311597,7.15071650578261e-08,0.500176303181249
36,18,1,17,0.565543325351846,1.42578627483957e-06,0.434455248861881
36,18,2,16,0.631234664999036,1.41893457141253e-05,0.368751145655253
36,18,3,15,0.695177933208154,9.06341771820204e-05,0.304731432614667
36,18,4,14,0.755472308817276,0.000418418709880515,0.244109272472841
36,18,5,13,0.809931420591918,0.00149288453043702,0.188575694877641
36,18,6,12,0.856135212922804,0.00430473615117254,0.139560050926027
36,18,7,11,0.891593826497246,0.0103759727472715,0.0980302007554851
36,18,8,10,0.91400246035163,0.0215019201534943,0.0644956194948752
36,18,9,9,0.921661093794319,0.0392787578278116,0.0390601483778721
36,18,10,8,0.91395600120026,0.0647142839276216,0.0213297148721187
36,18,11,7,0.891583116617247,0.0981538289709868,0.0102630544117668
36,18,12,6,0.856308732563344,0.139447876738084,0.00424339069857529
36,18,13,5,0.810430768979251,0.188103327141419,0.00146590387932701
36,18,14,4,0.756305061414507,0.243285831169638,0.000409107415851519
36,18,15,3,0.696148041750349,0.303763742656798,8.82155928549154e-05
36,18,16,2,0.632051004655874,0.367935249732654,1.37456114755251e-05
36,18,17,1,0.566028685688818,0.433969939769131,1.3745420523708e-06
36,18,18,0,0.500052318451222,0.499947613153255,6.83955328513112e-08
36,19,0,17,0.62841676851454,6.86258805292528e-08,0.371583162859578
36,19,1,16,0.690702946669128,1.31437864454769e-06,0.309295738952237
36,19,2,15,0.749521880493458,1.25699207043964e-05,0.250465549585832
36,19,3,14,0.803415409516626,7.72406779085484e-05,0.196507349805463
36,19,4,13,0.85103592252136,0.000343752699795271,0.148620324778847
36,19,5,12,0.891092661709795,0.0011862834621666,0.107721054828039
36,19,6,11,0.922399144300768,0.00332476148816202,0.0742760942110696
36,19,7,10,0.943937664822958,0.00784108100288896,0.0482212541741526
36,19,8,9,0.954920447758522,0.0160305932208926,0.0290489590205889
36,19,9,8,0.954908913059678,0.029161300099428,0.0159297868408959
36,19,10,7,0.943938598079826,0.0482906320324107,0.00777076988776315
36,19,11,6,0.922511592648337,0.0742038496644007,0.00328455768725982
36,19,12,5,0.891435232935398,0.107397157005062,0.00116761005954084
36,19,13,4,0.851649768916117,0.14801330976868,0.000336921315205676
36,19,14,3,0.804181335545188,0.195743307253038,7.5357201771126e-05
36,19,15,2,0.750209332625864,0.249778463975977,1.22033981533887e-05
36,19,16,1,0.691137217324977,0.30886151310634,1.26956869259428e-06
36,19,17,0,0.628751710048663,0.371248224215109,6.57362266384841e-08
36,20,0,16,0.744167597524227,6.07919537784724e-08,0.255832341683823
36,20,1,15,0.797132589789481,1.11886036897159e-06,0.202866291350154
36,20,2,14,0.844221688162272,1.02933533242973e-05,0.155768018484409
36,20,3,13,0.884675573922529,6.09713832771576e-05,0.115263454694197
36,20,4,12,0.918016556770984,0.000262431574109788,0.0817210116549063
36,20,5,11,0.943976058944454,0.000880160297265836,0.0551437807582801
36,20,6,10,0.962466203140039,0.00241331239710364,0.0351204844628588
36,20,7,9,0.973517267855766,0.00561449576060914,0.0208682363836265
36,20,8,8,0.977189042003078,0.0114301948077459,0.0113807631891787
36,20,9,7,0.973522901478635,0.0209019280977241,0.00557517042364194
36,20,10,6,0.962530546531001,0.0350800519116689,0.00238940155733164
36,20,11,5,0.944182458778513,0.0549490613096632,0.000868479911825329
36,20,12,4,0.91841578487825,0.0813262932504516,0.000257921871299377
36,20,13,3,0.885211769986091,0.11472857609278,5.96539211328405e-05
36,20,14,2,0.84473728489113,0.155252693816718,1.00212921579864e-05
36,20,15,1,0.79748000713563,0.202518909278076,1.08358629691928e-06
36,20,16,0,0.744548450209748,0.255451491429152,5.83611040400517e-08
36,21,0,15,0.837884648015987,4.97592142871292e-08,0.1621153022248
36,21,1,14,0.878255595731658,8.80959025326939e-07,0.12174352330932
36,21,2,13,0.911914834574551,7.81206834212426e-06,0.0880773533571113
36,21,3,12,0.938905288343996,4.47494284247263e-05,0.0610499622275785
36,21,4,11,0.959541663084839,0.000187168162370967,0.0402711687527921
36,21,5,10,0.974300120330774,0.000614047422405208,0.0250858322468199
36,21,6,9,0.983723549959097,0.00166067751633586,0.014615772524567
36,21,7,8,0.988293316135275,0.00384705373253062,0.0078596301321935
36,21,8,7,0.988297707922021,0.00787368058805271,0.00382861148992572
36,21,9,6,0.983755912000559,0.0145962164897314,0.00164787150971106
36,21,10,5,0.974408947900937,0.0249836548817449,0.000607397217317448
36,21,11,4,0.959769997502967,0.0400455328954459,0.000184469601590604
36,21,12,3,0.939237262659661,0.0607188194084354,4.39179319032579e-05
36,21,13,2,0.912258572561917,0.0877337972337755,7.63020431026661e-06
36,21,14,1,0.878503751705874,0.121495392351,8.55943130638351e-07
36,21,15,0,0.838235952818142,0.16176399927646,4.79054000427548e-08
36,22,0,14,0.906052855793337,3.77014661073382e-08,0.0939471065052017
36,22,1,13,0.933589931203655,6.43344246795775e-07,0.0664094254520974
36,22,2,12,0.955024705481659,5.51656735407097e-06,0.0449697779509843
36,22,3,11,0.970984833043107,3.07041314232098e-05,0.0289844628254695
36,22,4,10,0.982232154461268,0.000125605909586632,0.0176422396291464
36,22,5,9,0.989544167651506,0.000406404370386918,0.0100494279781071
36,22,6,8,0.99360859850419,0.00109434455855842,0.00529705693725121
36,22,7,7,0.994907638344552,0.0025486710116787,0.00254369064376881
36,22,8,6,0.993622466686543,0.00528894396351167,0.00108858934994546
36,22,9,5,0.989594104455619,0.0100029085361412,0.000402987008239203
36,22,10,4,0.982346483800187,0.0175293841079165,0.000124132091896256
36,22,11,3,0.9711659470464,0.0288038257995532,3.0227154048002e-05
36,22,12,2,0.955227829304084,0.0447667640969622,5.40659895250181e-06
36,22,13,1,0.93374784926343,0.0662515234071501,6.27329421243878e-07
36,22,14,0,0.906324005741252,0.0936759578408397,3.64179133556797e-08
36,23,0,13,0.950517247039606,2.65163015072614e-08,0.0494827264440943
36,23,1,12,0.967285935484994,4.37499383643818e-07,0.032713627015622
36,23,2,11,0.979409728592438,3.64471090016354e-06,0.02058662669666
36,23,3,10,0.987741394388459,1.98383542448162e-05,0.0122387672572958
36,23,4,9,0.993109911651595,8.00282352123673e-05,0.00681006011319132
36,23,5,8,0.996233767101671,0.000257789176221415,0.00350844372210784
36,23,6,7,0.997651158078191,0.000697867322842261,0.00165097459896683
36,23,7,6,0.997655495746247,0.00164811687553454,0.000696387378218666
36,23,8,5,0.996253471720339,0.00349021359756598,0.000256314682094978
36,23,9,4,0.993159722174338,0.00676097757046408,7.93002551988699e-05
36,23,10,3,0.987828042325659,0.0121523696662851,1.95880080550724e-05
36,23,11,2,0.979515711078553,0.020480704796836,3.58412461045087e-06
36,23,12,1,0.96737519403387,0.0326243777622081,4.28203919716559e-07
36,23,13,0,0.950696113684549,0.0493038606088382,2.57066154337015e-08
36,24,0,12,0.976458878773003,1.7381572431922e-08,0.0235411038454255
36,24,1,11,0.985545717093053,2.78592609769171e-07,0.014454004314338
36,24,2,10,0.99161172065414,2.26943602169285e-06,0.00838600990983843
36,24,3,9,0.995431473557126,1.21795593192933e-05,0.00455634688355378
36,24,4,8,0.997658500587699,4.89102846771384e-05,0.00229258912762416
36,24,5,7,0.998787377045157,0.00015838726810979,0.00105423568673308
36,24,6,6,0.999129506050916,0.000434825444948293,0.000435668504135698
36,24,7,5,0.998793823739493,0.0010481507872499,0.000158025473256448
36,24,8,4,0.997677213727498,0.00227417805453735,4.86082179649042e-05
36,24,9,3,0.995467593883379,0.0045203456119376,1.20605046835449e-05
36,24,10,2,0.991660299484839,0.00833746168981045,2.23882535167682e-06
36,24,11,1,0.985590346770984,0.0144093795634621,2.73665554969472e-07
36,24,12,0,0.976561196054424,0.0234387870326256,1.6912951173159e-08
36,25,0,11,0.98995067828444,1.06782758604764e-08,0.0100493110372843
36,25,1,10,0.994314184654223,1.67338165632016e-07,0.00568564800761213
36,25,2,9,0.996984913572045,1.34388725422724e-06,0.00301374254070082
36,25,3,8,0.998512379886405,7.17900547348246e-06,0.00148044110812224
36,25,4,7,0.999306195696254,2.89808769010095e-05,0.000664823426845043
36,25,5,6,0.999636376930894,9.51778077272613e-05,0.000268445261378403
36,25,6,5,0.999637878368545,0.000266739387881125,9.53822435742279e-05
36,25,7,4,0.999312159598612,0.000658930382284412,2.89100191031919e-05
36,25,8,3,0.998525388674858,0.00146747989975402,7.13142538781961e-06
36,25,9,2,0.997004347146614,0.00299432300249412,1.32985089119327e-06
36,25,10,1,0.994333821994609,0.00566601306716422,1.64938226926935e-07
36,25,11,0,0.990002161234709,0.00999782833895897,1.04263320306353e-08
36,26,0,10,0.996178671593562,6.19329542311637e-09,0.00382132221314224
36,26,1,9,0.99802553776913,9.56721955176618e-08,0.00197436655867476
36,26,2,8,0.999053293143855,7.64712764540732e-07,0.000945942143380432
36,26,3,7,0.999581210549432,4.10633669209366e-06,0.000414683113875651
36,26,4,6,0.999819673688821,1.68117866205165e-05,0.000163514524558671
36,26,5,5,0.999886867560408,5.63691656481067e-05,5.67632739443039e-05
36,26,6,4,0.999821220963155,0.00016192756465397,1.6851472191003e-05
36,26,7,3,0.999585209514745,0.0004106948377712,4.09564748401086e-06
36,26,8,2,0.999060020781707,0.00093921991604296,7.59302250487373e-07
36,26,9,1,0.998033090749528,0.00196681464082827,9.46096434846125e-08
36,26,10,0,0.996201898766569,0.00379809516828375,6.06514653210791e-09
36,27,0,9,0.998716419997191,3.42199736603726e-09,0.00128357658081176
36,27,1,8,0.999400723319092,5.26073292727451e-08,0.000599224073578174
36,27,2,7,0.999743418819259,4.22656497201724e-07,0.000256158524243664
36,27,3,6,0.999899099205298,2.30174369831894e-06,9.85990510037953e-05
36,27,4,5,0.999956952288663,9.62175638183968e-06,3.34259549548744e-05
36,27,5,4,0.999957231963402,3.30732213938204e-05,9.6948152041042e-06
36,27,6,3,0.999900127323463,9.75650029589343e-05,2.30767357816301e-06
36,27,7,2,0.999745411778012,0.000254166731522291,4.21490465645253e-07
36,27,8,1,0.999403241026008,0.000596706762212204,5.22117797708552e-08
36,27,9,0,0.998725959638138,0.00127403700261877,3.35924344066969e-09
36,28,0,8,0.999622910478352,1.82002849074228e-09,0.000377087701619668
36,28,1,7,0.999842950063925,2.81220059739458e-08,0.000157021814069235
36,28,2,6,0.999940841672625,2.29137965671469e-07,5.8929189409191e-05
36,28,3,5,0.999979224078164,1.27417707053437e-06,1.95017447654921e-05
