Strategy,FitType,CVOrder,FitLLH,CVLLH
add1_dmps,all,15,-5698.012522591901,-5551.423409653788
add1_dmps,all,16,-5628.048695158216,-5624.11626914763
add1_dmps,all,17,-5728.312299327777,-5518.414000775903
add1_dmps,all,18,-5809.35627660683,-5423.466057646199
add1_dmps,all,19,-5693.22083948708,-5546.669863961599
add1_dmps,all,20,-5602.555600439279,-5628.511958580369
add1_dmps,all,21,-5583.091832496988,-5673.327195811779
add1_dmps,all,22,-5724.803842041106,-5508.134033676253
add1_dmps,all,23,-5613.648901693335,-5634.137917237562
add1_dmps,all,24,-5448.591940988268,-5791.670960908708
add1_dmps,all,25,-5551.590177737703,-5691.932129400694
add1_dmps,all,26,-5723.6030735839,-5516.930511490758
add1_dmps,all,27,-5656.341140020254,-5584.970983738273
add1_dmps,all,28,-5532.282962208074,-5712.780009038457
add1_dmps,all,29,-5632.549799163931,-5621.652880450806
add1_dmps,all,30,-5567.098094485207,-5659.440274090709
add1_dmps,all,31,-5788.461239335809,-5439.857330236798
add1_dmps,all,32,-5623.522196384949,-5611.171102481407
add1_dmps,all,33,-5496.160777664724,-5749.382443544896
add1_dmps,all,34,-5579.272463106697,-5654.004932866393
add1_dmps,all,35,-5726.842418097099,-5510.763016481248
add1_dmps,all,36,-5741.909514123719,-5490.349078557255
add1_dmps,all,37,-5576.6903483482265,-5653.367452270732
add1_dmps,all,38,-5629.802936936742,-5617.176006983897
add1_dmps,all,39,-5620.533464220314,-5621.029484262082
add1_dmps,all,40,-5728.263183259672,-5508.940809248724
add1_dmps,all,41,-5550.513035701984,-5677.539381785219
add1_dmps,all,42,-5549.465350130988,-5694.8300148724975
add1_dmps,all,43,-5613.526892988082,-5607.914531342536
add1_dmps,all,44,-5517.046037345096,-5723.475361064059
add1_dmps,all,45,-5627.531866875411,-5615.48744934631
add1_dmps,all,46,-5615.742519057763,-5621.358615489729
add1_dmps,all,47,-5599.194872639251,-5656.441006388119
add1_dmps,all,48,-5704.796947596647,-5547.974524126088
add1_dmps,all,49,-5550.682290475419,-5692.954561774333
add1_dmp,all,0,-5680.552904304016,-5558.499723216196
add1_dmp,all,1,-5673.69583895501,-5573.771854165144
add1_dmp,all,2,-5880.840790531503,-5351.864769745675
add1_dmp,all,3,-5797.93019064796,-5448.079703203586
add1_dmp,all,4,-5349.660125584052,-5882.3870738097685
add1_dmp,all,5,-5530.668220822626,-5718.255746155937
add1_dmp,all,6,-5550.258889693614,-5722.110615785464
add1_dmp,all,7,-5627.044657403569,-5631.306146769818
add1_dmp,all,8,-5656.308535989545,-5595.134295335745
add1_dmp,all,9,-5583.220736378609,-5665.7738022183485
add1_dmp,all,10,-5555.169247378798,-5685.589957661199
add1_dmp,all,11,-5744.593700479477,-5519.190300823808
add1_dmp,all,12,-5486.602190725089,-5744.420172348697
add1_dmp,all,13,-5695.351678678734,-5543.474090954412
add1_dmp,all,14,-5592.036910151129,-5646.928972122008
add1_dmp,all,15,-5695.931317164431,-5545.147367026451
add1_dmp,all,16,-5637.465504943106,-5615.797742287138
add1_dmp,all,17,-5724.971481067135,-5516.227043066018
add1_dmp,all,18,-5804.035320400401,-5430.160296735896
add1_dmp,all,19,-5697.211001673803,-5549.875734093
add1_dmp,all,20,-5601.250569909708,-5618.518024726135
add1_dmp,all,21,-5571.456881079128,-5657.353014775896
add1_dmp,all,22,-5717.596909972953,-5512.9735079498805
add1_dmp,all,23,-5616.162091947424,-5626.079353282697
add1_dmp,all,24,-5449.546763956833,-5792.902890030849
add1_dmp,all,25,-5552.738899650926,-5690.48888556186
add1_dmp,all,26,-5720.709382783959,-5514.828444921554
add1_dmp,all,27,-5660.7521354432,-5572.887963812471
add1_dmp,all,28,-5527.662589798985,-5712.460538449972
add1_dmp,all,29,-5633.585429429422,-5624.091667526569
add1_dmp,all,30,-5567.170590410705,-5669.862453458746
add1_dmp,all,31,-5785.667731294344,-5439.2493465313
add1_dmp,all,32,-5637.2110338162975,-5603.998032606633
add1_dmp,all,33,-5500.112535044322,-5760.345643947863
add1_dmp,all,34,-5586.606837862079,-5657.35899688394
add1_dmp,all,35,-5716.409640770309,-5521.395888829874
add1_dmp,all,36,-5752.747638489313,-5487.948531388131
add1_dmp,all,37,-5569.950576141078,-5650.357632739784
add1_dmp,all,38,-5630.704665130572,-5628.25487800129
add1_dmp,all,39,-5636.44040012492,-5616.156905378434
add1_dmp,all,40,-5725.195040082175,-5511.407544169699
add1_dmp,all,41,-5553.54974606233,-5678.31314679444
add1_dmp,all,42,-5541.501998525195,-5685.0524858418
add1_dmp,all,43,-5617.127102436697,-5615.762449138075
add1_dmp,all,44,-5519.085169829064,-5730.910484869863
add1_dmp,all,45,-5621.085105277729,-5619.149919500033
add1_dmp,all,46,-5623.011665508263,-5624.232035766644
add1_dmp,all,47,-5599.878980658745,-5640.369821263374
add1_dmp,all,48,-5702.642099041144,-5544.472656301869
add1_dmp,all,49,-5547.190056135013,-5689.323310618943
add1_dm,all,0,-5678.431054073799,-5560.052750537607
add1_dm,all,1,-5667.243847346445,-5572.495071736379
add1_dm,all,2,-5877.180354294195,-5352.20755814912
add1_dm,all,3,-5793.021221999845,-5457.035965019757
add1_dm,all,4,-5345.309132969901,-5900.027760941283
add1_dm,all,5,-5533.928067904735,-5714.607961709048
add1_dm,all,6,-5540.139769165109,-5716.691556401585
add1_dm,all,7,-5624.689136701392,-5620.79498938084
add1_dm,all,8,-5644.625794812682,-5581.756960425955
add1_dm,all,9,-5573.749614889927,-5655.8337368913
add1_dm,all,10,-5565.943464077672,-5683.564887713261
add1_dm,all,11,-5740.298512053675,-5510.564540962105
add1_dm,all,12,-5487.720695240974,-5749.813964153616
add1_dm,all,13,-5693.207037740453,-5539.420573045312
add1_dm,all,14,-5590.681626406899,-5647.418108000951
add1_dm,all,15,-5705.34722761362,-5550.911458969716
add1_dm,all,16,-5635.345964773667,-5630.27677951597
add1_dm,all,17,-5720.1728904623415,-5510.768355631147
add1_dm,all,18,-5814.170081331043,-5429.607138415039
add1_dm,all,19,-5705.207221626595,-5547.910801802047
add1_dm,all,20,-5604.83184630812,-5633.310693052836
add1_dm,all,21,-5574.753835393614,-5661.505261048335
add1_dm,all,22,-5723.368945066029,-5498.96697024771
add1_dm,all,23,-5615.187508850034,-5627.91669560938
add1_dm,all,24,-5449.3948673577015,-5790.743519681176
add1_dm,all,25,-5556.658101812839,-5679.323331218263
add1_dm,all,26,-5721.883916296418,-5516.481872517872
add1_dm,all,27,-5660.2884016566495,-5584.542341981087
add1_dm,all,28,-5518.374421521771,-5702.740618325627
add1_dm,all,29,-5642.232673847296,-5605.724469905688
add1_dm,all,30,-5560.343915005505,-5671.006594209647
add1_dm,all,31,-5787.814914433256,-5442.727389144076
add1_dm,all,32,-5622.240666841416,-5611.059549676643
add1_dm,all,33,-5482.932263639021,-5732.727497530615
add1_dm,all,34,-5573.9394204378,-5646.642283656731
add1_dm,all,35,-5723.636883099707,-5515.056056893029
add1_dm,all,36,-5743.405653786904,-5494.387151926573
add1_dm,all,37,-5572.991224155229,-5650.866007375379
add1_dm,all,38,-5629.210838783673,-5624.07894488248
add1_dm,all,39,-5640.804161019823,-5612.168203340112
add1_dm,all,40,-5733.072523011705,-5508.336698517331
add1_dm,all,41,-5551.557810582553,-5682.937518737852
add1_dm,all,42,-5549.538613306248,-5685.9637272374775
add1_dm,all,43,-5607.094446850869,-5611.231480030652
add1_dm,all,44,-5524.648422847431,-5716.775758882822
add1_dm,all,45,-5627.273292871555,-5621.372831866757
add1_dm,all,46,-5622.956678388121,-5615.749089865124
add1_dm,all,47,-5603.5434734297005,-5650.814264948358
add1_dm,all,48,-5696.099993243919,-5540.103009883134
add1_dm,all,49,-5545.281022913027,-5682.522723954112
add1_dpsm,all,0,-5677.579523301045,-5551.431244808674
add1_dpsm,all,1,-5662.021878755282,-5575.924219751096
add1_dpsm,all,2,-5881.567692915233,-5356.106485628234
add1_dpsm,all,3,-5790.64578073603,-5450.470752191272
add1_dpsm,all,4,-5344.51087217405,-5906.225938191828
add1_dpsm,all,5,-5521.040539854625,-5727.776935161358
add1_dpsm,all,6,-5526.8987076420335,-5722.520784670395
add1_dpsm,all,7,-5628.675358646581,-5624.032877494885
add1_dpsm,all,8,-5655.341199840767,-5590.853605084179
add1_dpsm,all,9,-5581.525257747584,-5653.696506958399
add1_dpsm,all,10,-5561.984614370225,-5679.723495267809
add1_dpsm,all,11,-5744.331611628878,-5516.634367129118
add1_dpsm,all,12,-5485.695080524493,-5749.54947218609
add1_dpsm,all,13,-5691.009633279345,-5541.7567911722745
add1_dpsm,all,14,-5586.83526554911,-5656.797417384366
add1_dpsm,all,15,-5690.736387814623,-5555.163919243722
add1_dpsm,all,16,-5641.566522690602,-5623.117956414241
add1_dpsm,all,17,-5726.502304690337,-5514.374811597972
add1_dpsm,all,18,-5811.04888165057,-5434.983496427805
add1_dpsm,all,19,-5696.015357565182,-5542.120193484571
add1_dpsm,all,20,-5598.885943828906,-5626.461149728937
add1_dpsm,all,21,-5573.457045132438,-5662.747239526351
add1_dpsm,all,22,-5719.846543766974,-5509.92694791042
add1_dpsm,all,23,-5621.30248864522,-5625.240123364576
add1_dpsm,all,24,-5436.297107181073,-5796.760343088881
add1_dpsm,all,25,-5548.032686855303,-5680.470963181423
add1_dpsm,all,26,-5724.090440903196,-5510.695363766766
add1_dpsm,all,27,-5652.705003184609,-5576.659967726128
add1_dpsm,all,28,-5530.246633002934,-5715.542550124191
add1_dpsm,all,29,-5630.427414675873,-5619.404099345337
add1_dpsm,all,30,-5557.2581371016495,-5676.272062346605
add1_dpsm,all,31,-5795.66166650521,-5446.665155417627
add1_dpsm,all,32,-5635.301991750366,-5608.722284308848
add1_dpsm,all,33,-5492.385291399463,-5766.879696871145
add1_dpsm,all,34,-5574.981203691,-5658.731543470743
add1_dpsm,all,35,-5719.223015362543,-5506.715470570042
add1_dpsm,all,36,-5747.421206130836,-5495.3077839479365
add1_dpsm,all,37,-5577.624572234185,-5653.172312704693
add1_dpsm,all,38,-5629.741278462955,-5624.184629768795
add1_dpsm,all,39,-5628.594559008814,-5619.245474371352
add1_dpsm,all,40,-5735.055297491841,-5512.4592435060695
add1_dpsm,all,41,-5554.746011775066,-5682.283509988849
add1_dpsm,all,42,-5553.030362849848,-5695.956253013651
add1_dpsm,all,43,-5620.763866522887,-5625.290148577959
add1_dpsm,all,44,-5518.795607410467,-5733.436084565679
add1_dpsm,all,45,-5630.672193797827,-5616.202176058054
add1_dpsm,all,46,-5615.072567389726,-5619.643078089767
add1_dpsm,all,47,-5603.254915211938,-5652.786317238359
add1_dpsm,all,48,-5700.037612070526,-5547.480327670757
add1_dpsm,all,49,-5541.184506724117,-5690.508318363383
add1_dps,all,0,-5682.587685152098,-5565.122780958544
add1_dps,all,1,-5671.61147057341,-5561.086594907676
add1_dps,all,2,-5883.000782619562,-5349.72692616608
add1_dps,all,3,-5789.661402120702,-5449.161921849271
add1_dps,all,4,-5345.33651446033,-5893.041403757485
add1_dps,all,5,-5524.595030786367,-5717.684978515546
add1_dps,all,6,-5529.526724514789,-5718.102784156742
add1_dps,all,7,-5630.797175815042,-5626.926669947186
add1_dps,all,8,-5657.224073147741,-5603.7231063545
add1_dps,all,9,-5575.957061803789,-5665.319755410349
add1_dps,all,10,-5559.738385840518,-5689.641414871827
add1_dps,all,11,-5730.839800091458,-5516.927101215877
add1_dps,all,12,-5494.74406163787,-5742.621675263364
add1_dps,all,13,-5690.021234289634,-5535.502347985819
add1_dps,all,14,-5588.295747061835,-5656.156973961852
add1_dps,all,15,-5698.493025608579,-5539.220916539113
add1_dps,all,16,-5636.157459579861,-5628.645380931861
add1_dps,all,17,-5718.943507549757,-5507.280005166103
add1_dps,all,18,-5809.5747708033405,-5432.598046442366
add1_dps,all,19,-5704.249515367201,-5540.824420772648
add1_dps,all,20,-5601.500635585863,-5638.862580821692
add1_dps,all,21,-5583.950729478323,-5654.454547471742
add1_dps,all,22,-5725.911570721078,-5511.090046615042
add1_dps,all,23,-5609.990566320787,-5630.541144411151
add1_dps,all,24,-5452.262964370788,-5788.622869457486
add1_dps,all,25,-5555.255294516494,-5683.772035836094
add1_dps,all,26,-5729.93075323074,-5520.577418321289
add1_dps,all,27,-5661.73448842917,-5590.644457421687
add1_dps,all,28,-5524.638785977023,-5719.054042281221
add1_dps,all,29,-5626.213443180273,-5613.65818163444
add1_dps,all,30,-5558.07280856076,-5667.643943509818
add1_dps,all,31,-5797.437984895566,-5439.830529614916
add1_dps,all,32,-5630.159373524129,-5613.08531848375
add1_dps,all,33,-5499.992275720042,-5765.472138885915
add1_dps,all,34,-5580.1187381741565,-5652.826504580654
add1_dps,all,35,-5728.152403514176,-5511.645810142672
add1_dps,all,36,-5747.453480323503,-5488.2215265599625
add1_dps,all,37,-5581.099719774605,-5651.6153846031375
add1_dps,all,38,-5626.889545856066,-5610.826371277561
add1_dps,all,39,-5627.60640890823,-5607.938474030563
add1_dps,all,40,-5727.02000053727,-5502.992436438514
add1_dps,all,41,-5550.128803959186,-5687.405338215604
add1_dps,all,42,-5554.892162040821,-5687.610481722476
add1_dps,all,43,-5620.998676864717,-5617.684728406345
add1_dps,all,44,-5518.306414574341,-5726.386168196841
add1_dps,all,45,-5623.761749016814,-5627.824990248411
add1_dps,all,46,-5615.136424627784,-5629.815231521209
add1_dps,all,47,-5592.419104908458,-5638.6494511178325
add1_dps,all,48,-5700.091230736998,-5539.043163027347
add1_dps,all,49,-5547.423874885863,-5680.496060167931
add1_dpms,all,0,-5676.795399002869,-5550.327513118777
add1_dpms,all,1,-5684.867348273529,-5571.641947332054
add1_dpms,all,2,-5872.112374716116,-5357.409138559782
add1_dpms,all,3,-5785.026947253526,-5455.8900634731945
add1_dpms,all,4,-5350.718973101905,-5902.1405970832775
add1_dpms,all,5,-5519.6657649499575,-5715.8520589506825
add1_dpms,all,6,-5536.940746464604,-5713.567745432507
add1_dpms,all,7,-5625.149322096746,-5623.652876165883
add1_dpms,all,8,-5664.570942465918,-5583.016503547903
add1_dpms,all,9,-5565.985286245864,-5642.445153728981
add1_dpms,all,10,-5554.187758060801,-5686.746800828102
add1_dpms,all,11,-5735.558186510392,-5516.0098220669215
add1_dpms,all,12,-5474.488070570558,-5745.482353246141
add1_dpms,all,13,-5684.753514029634,-5537.682522384004
add1_dpms,all,14,-5586.005742070042,-5647.979285958481
add1_dpms,all,15,-5696.030808693775,-5552.094921554956
add1_dpms,all,16,-5647.073133207714,-5635.391079151158
add1_dpms,all,17,-5716.5772407298,-5515.615806979077
add1_dpms,all,18,-5802.014348518094,-5431.704084921676
add1_dpms,all,19,-5703.571407136843,-5549.541313084812
add1_dpms,all,20,-5600.5487631229225,-5640.880705418775
add1_dpms,all,21,-5579.809170260585,-5667.055901165053
add1_dpms,all,22,-5730.01922120533,-5506.729043472137
add1_dpms,all,23,-5619.8609450824015,-5627.264863384824
add1_dpms,all,24,-5449.207738143519,-5789.449634386357
add1_dpms,all,25,-5549.126000187856,-5696.345494244731
add1_dpms,all,26,-5733.773325384657,-5524.989387986389
add1_dpms,all,27,-5654.271922709879,-5585.241729859977
add1_dpms,all,28,-5516.722965103362,-5718.356530852639
add1_dpms,all,29,-5640.23562116712,-5617.038392929807
add1_dpms,all,30,-5560.734248031439,-5680.215090689348
add1_dpms,all,31,-5796.289711912012,-5462.488733745683
add1_dpms,all,32,-5630.734854936105,-5617.603469721951
add1_dpms,all,33,-5504.414774158529,-5763.248473908741
add1_dpms,all,34,-5575.952098465243,-5653.83240903709
add1_dpms,all,35,-5725.0772207880245,-5515.797611636126
add1_dpms,all,36,-5748.271323537039,-5503.043714466304
add1_dpms,all,37,-5571.64268515224,-5657.710197585985
add1_dpms,all,38,-5627.140271164259,-5620.968992549987
add1_dpms,all,39,-5632.898966117381,-5608.913694469935
add1_dpms,all,40,-5728.698776259037,-5508.132673515584
add1_dpms,all,41,-5544.279869794743,-5677.808135942176
add1_dpms,all,42,-5551.783583129333,-5692.323643530802
add1_dpms,all,43,-5626.500380148341,-5619.545241126453
add1_dpms,all,44,-5521.505951739189,-5725.688620355041
add1_dpms,all,45,-5624.417402581974,-5614.928679924175
add1_dpms,all,46,-5620.395286958274,-5623.060861936771
add1_dpms,all,47,-5594.55796382152,-5644.429069472139
add1_dpms,all,48,-5699.117181916375,-5543.175268086582
add1_dpms,all,49,-5542.656349902428,-5688.776869696495
add1_dpm,all,0,-5677.837777077278,-5559.1983806868
add1_dpm,all,1,-5671.311934923586,-5575.30577468541
add1_dpm,all,2,-5876.994665121348,-5360.845301660063
add1_dpm,all,3,-5793.219833474646,-5459.149648718529
add1_dpm,all,4,-5349.361214752397,-5903.148590525307
add1_dpm,all,5,-5523.951001018196,-5717.556376734756
add1_dpm,all,6,-5541.948368844212,-5713.061394420901
add1_dpm,all,7,-5628.3942610188615,-5631.012343309206
add1_dpm,all,8,-5667.314823025728,-5581.193777540254
add1_dpm,all,9,-5576.440439935394,-5663.421478553476
add1_dpm,all,10,-5560.373684505184,-5681.683280824804
add1_dpm,all,11,-5741.333393081065,-5526.791864338399
add1_dpm,all,12,-5496.682778862943,-5748.255105896431
add1_dpm,all,13,-5692.116948028014,-5543.674881400077
add1_dpm,all,14,-5593.456437401039,-5651.121022930177
add1_dpm,all,15,-5698.754077355877,-5545.166603592025
add1_dpm,all,16,-5634.173034057005,-5613.627160888223
add1_dpm,all,17,-5727.950606720664,-5516.867346508076
add1_dpm,all,18,-5807.9940282856205,-5426.563850108415
add1_dpm,all,19,-5697.340251725796,-5546.119969771453
add1_dpm,all,20,-5593.206668849008,-5635.981026645441
add1_dpm,all,21,-5577.210799462028,-5659.906359746977
add1_dpm,all,22,-5718.627544461495,-5503.677225458156
add1_dpm,all,23,-5616.30889329984,-5623.030080257244
add1_dpm,all,24,-5450.820698674089,-5795.608543273549
add1_dpm,all,25,-5552.888312688313,-5689.871959059177
add1_dpm,all,26,-5718.384337105784,-5509.227039763196
add1_dpm,all,27,-5656.733427799407,-5581.065019657291
add1_dpm,all,28,-5516.372820985149,-5695.9140854274565
add1_dpm,all,29,-5640.631974748859,-5613.454235794589
add1_dpm,all,30,-5565.438219102639,-5675.286878143239
add1_dpm,all,31,-5796.880300220525,-5447.648710578116
add1_dpm,all,32,-5631.910787670592,-5619.328290882756
add1_dpm,all,33,-5505.413419387008,-5761.253688735417
add1_dpm,all,34,-5576.855472133174,-5650.195327201292
add1_dpm,all,35,-5725.187636769311,-5506.535004036156
add1_dpm,all,36,-5751.843083075791,-5494.502072001184
add1_dpm,all,37,-5573.798995801734,-5665.968502950801
add1_dpm,all,38,-5632.664319166202,-5622.234354437579
add1_dpm,all,39,-5631.482993415763,-5612.960612361191
add1_dpm,all,40,-5727.028850855916,-5511.817303528701
add1_dpm,all,41,-5552.33069863963,-5690.426887222155
add1_dpm,all,42,-5549.018686796852,-5696.386982246537
add1_dpm,all,43,-5622.475644458769,-5619.491955758013
add1_dpm,all,44,-5515.508329354225,-5726.826976986221
add1_dpm,all,45,-5623.148688353916,-5606.5525836751085
add1_dpm,all,46,-5617.56792253186,-5619.848609172817
add1_dpm,all,47,-5604.683604558223,-5649.645830446969
add1_dpm,all,48,-5703.045534641916,-5556.068052499838
add1_dpm,all,49,-5543.014416448799,-5679.86202500035
add1_dp,all,0,-5687.649998576799,-5562.250979108623
add1_dp,all,1,-5672.142465097503,-5576.371383361576
add1_dp,all,2,-5870.201083365336,-5354.800369216263
add1_dp,all,3,-5794.576404519762,-5449.187842969992
add1_dp,all,4,-5350.763071078157,-5902.139101068588
add1_dp,all,5,-5529.599729197038,-5722.485594798921
add1_dp,all,6,-5535.0759510926455,-5723.428802927899
add1_dp,all,7,-5631.319935704436,-5622.294513612541
add1_dp,all,8,-5666.84385790426,-5594.312098233184
add1_dp,all,9,-5578.709523443002,-5658.31181012566
add1_dp,all,10,-5577.226072562573,-5697.171023875775
add1_dp,all,11,-5733.00343508084,-5516.230870150493
add1_dp,all,12,-5484.957740742488,-5753.926227853902
add1_dp,all,13,-5696.5244488233775,-5540.21130433412
add1_dp,all,14,-5591.229006842637,-5656.253806179458
add1_dp,all,15,-5696.49360431158,-5549.721066561444
add1_dp,all,16,-5631.82904615635,-5624.93083017515
add1_dp,all,17,-5729.001098929646,-5517.481500522357
add1_dp,all,18,-5808.707689092363,-5431.933861252634
