Strategy,FitType,CVOrder,FitLLH,CVLLH,AddStratParam
add1_dpsm,all,31,-5795.66166650521,-5446.665155417627,0.0205974335977019
add1_dpsm,all,32,-5635.301991750366,-5608.722284308848,0.0308803221424811
add1_dpsm,all,33,-5492.385291399463,-5766.879696871145,0.0306655642010706
add1_dpsm,all,34,-5574.981203691,-5658.731543470743,0.0201528077413118
add1_dpsm,all,35,-5719.223015362543,-5506.715470570042,0.0085395630375732
add1_dpsm,all,36,-5747.421206130836,-5495.3077839479365,0.017291812295481
add1_dpsm,all,37,-5577.624572234185,-5653.172312704693,0.0095882657754634
add1_dpsm,all,38,-5629.741278462955,-5624.184629768795,0.0152286449235517
add1_dpsm,all,39,-5628.594559008814,-5619.245474371352,0.0103779296944501
add1_dpsm,all,40,-5735.055297491841,-5512.4592435060695,0.010765533466517
add1_dpsm,all,41,-5554.746011775066,-5682.283509988849,0.0081813357977617
add1_dpsm,all,42,-5553.030362849848,-5695.956253013651,0.0152242354767167
add1_dpsm,all,43,-5620.763866522887,-5625.290148577959,0.0214425208392193
add1_dpsm,all,44,-5518.795607410467,-5733.436084565679,0.0254354935621749
add1_dpsm,all,45,-5630.672193797827,-5616.202176058054,0.023589282718407
add1_dpsm,all,46,-5615.072567389726,-5619.643078089767,0.021360631145866
add1_dpsm,all,47,-5603.254915211938,-5652.786317238359,0.0065708203917462
add1_dpsm,all,48,-5700.037612070526,-5547.480327670757,0.0093809378753825
add1_dpsm,all,49,-5541.184506724117,-5690.508318363383,0.023160139642288
add1_dps,all,0,-5682.587685152098,-5565.122780958544,0.0155364249948394
add1_dps,all,1,-5671.61147057341,-5561.086594907676,0.0156066898282075
add1_dps,all,2,-5883.000782619562,-5349.72692616608,0.0243302835161217
add1_dps,all,3,-5789.661402120702,-5449.161921849271,0.0126780209058905
add1_dps,all,4,-5345.33651446033,-5893.041403757485,0.018809347252802
add1_dps,all,5,-5524.595030786367,-5717.684978515546,0.0299922634165287
add1_dps,all,6,-5529.526724514789,-5718.102784156742,0.0246847632903273
add1_dps,all,7,-5630.797175815042,-5626.926669947186,0.0125570630021669
add1_dps,all,8,-5657.224073147741,-5603.7231063545,0.0267263561787132
add1_dps,all,9,-5575.957061803789,-5665.319755410349,0.0256284432439428
add1_dps,all,10,-5559.738385840518,-5689.641414871827,0.0188689964500487
add1_dps,all,11,-5730.839800091458,-5516.927101215877,0.021728887330442
add1_dps,all,12,-5494.74406163787,-5742.621675263364,0.0213970223299732
add1_dps,all,13,-5690.021234289634,-5535.502347985819,0.0175152928161108
add1_dps,all,14,-5588.295747061835,-5656.156973961852,0.0249142472858191
add1_dps,all,15,-5698.493025608579,-5539.220916539113,0.0152697374255155
add1_dps,all,16,-5636.157459579861,-5628.645380931861,0.0241636924330687
add1_dps,all,17,-5718.943507549757,-5507.280005166103,0.0127851625320561
add1_dps,all,18,-5809.5747708033405,-5432.598046442366,0.0054464974948519
add1_dps,all,19,-5704.249515367201,-5540.824420772648,0.0209612939512453
add1_dps,all,20,-5601.500635585863,-5638.862580821692,0.0087028712129084
add1_dps,all,21,-5583.950729478323,-5654.454547471742,0.0147873123670757
add1_dps,all,22,-5725.911570721078,-5511.090046615042,0.0242533505610158
add1_dps,all,23,-5609.990566320787,-5630.541144411151,0.0159578038347542
add1_dps,all,24,-5452.262964370788,-5788.622869457486,0.0280110629439227
add1_dps,all,25,-5555.255294516494,-5683.772035836094,0.0178054322771184
add1_dps,all,26,-5729.93075323074,-5520.577418321289,0.0113728894737095
add1_dps,all,27,-5661.73448842917,-5590.644457421687,0.0176709566039296
add1_dps,all,28,-5524.638785977023,-5719.054042281221,0.01533181025686
add1_dps,all,29,-5626.213443180273,-5613.65818163444,0.0111576422557934
add1_dps,all,30,-5558.07280856076,-5667.643943509818,0.0085941051756135
add1_dps,all,31,-5797.437984895566,-5439.830529614916,0.0222582314062257
add1_dps,all,32,-5630.159373524129,-5613.08531848375,0.040199335223706
add1_dps,all,33,-5499.992275720042,-5765.472138885915,0.0358066483240331
add1_dps,all,34,-5580.1187381741565,-5652.826504580654,0.0210928068462335
add1_dps,all,35,-5728.152403514176,-5511.645810142672,0.0077741272660324
add1_dps,all,36,-5747.453480323503,-5488.2215265599625,0.0245097459770208
add1_dps,all,37,-5581.099719774605,-5651.6153846031375,0.0090549847272999
add1_dps,all,38,-5626.889545856066,-5610.826371277561,0.0197321460753545
add1_dps,all,39,-5627.60640890823,-5607.938474030563,0.0108381808388762
add1_dps,all,40,-5727.02000053727,-5502.992436438514,0.0106659902164656
add1_dps,all,41,-5550.128803959186,-5687.405338215604,0.0081332104316346
add1_dps,all,42,-5554.892162040821,-5687.610481722476,0.014652327889675
add1_dps,all,43,-5620.998676864717,-5617.684728406345,0.0196452861088555
add1_dps,all,44,-5518.306414574341,-5726.386168196841,0.0207038223128973
add1_dps,all,45,-5623.761749016814,-5627.824990248411,0.0237231826202474
add1_dps,all,46,-5615.136424627784,-5629.815231521209,0.0232810312402922
add1_dps,all,47,-5592.419104908458,-5638.6494511178325,0.007591286711197
add1_dps,all,48,-5700.091230736998,-5539.043163027347,0.0084610475823169
add1_dps,all,49,-5547.423874885863,-5680.496060167931,0.0229958503328687
add1_dpms,all,0,-5676.795399002869,-5550.327513118777,0.010858511946284
add1_dpms,all,1,-5684.867348273529,-5571.641947332054,0.0133968535517708
add1_dpms,all,2,-5872.112374716116,-5357.409138559782,0.0236566128446683
add1_dpms,all,3,-5785.026947253526,-5455.8900634731945,0.0147708431833154
add1_dpms,all,4,-5350.718973101905,-5902.1405970832775,0.0154721470894358
add1_dpms,all,5,-5519.6657649499575,-5715.8520589506825,0.0326029617587147
add1_dpms,all,6,-5536.940746464604,-5713.567745432507,0.0271020705059025
add1_dpms,all,7,-5625.149322096746,-5623.652876165883,0.0127798431049327
add1_dpms,all,8,-5664.570942465918,-5583.016503547903,0.0269282193249606
add1_dpms,all,9,-5565.985286245864,-5642.445153728981,0.0257840038545962
add1_dpms,all,10,-5554.187758060801,-5686.746800828102,0.0169923859010959
add1_dpms,all,11,-5735.558186510392,-5516.0098220669215,0.0212126592558218
add1_dpms,all,12,-5474.488070570558,-5745.482353246141,0.0205880209845602
add1_dpms,all,13,-5684.753514029634,-5537.682522384004,0.0168698698990178
add1_dpms,all,14,-5586.005742070042,-5647.979285958481,0.0253416062245388
add1_dpms,all,15,-5696.030808693775,-5552.094921554956,0.0152188336640914
add1_dpms,all,16,-5647.073133207714,-5635.391079151158,0.0283753229495643
add1_dpms,all,17,-5716.5772407298,-5515.615806979077,0.0158851838786874
add1_dpms,all,18,-5802.014348518094,-5431.704084921676,0.0048549415319273
add1_dpms,all,19,-5703.571407136843,-5549.541313084812,0.0208214156976529
add1_dpms,all,20,-5600.5487631229225,-5640.880705418775,0.0098336624399939
add1_dpms,all,21,-5579.809170260585,-5667.055901165053,0.0138882465150822
add1_dpms,all,22,-5730.01922120533,-5506.729043472137,0.0207808631871009
add1_dpms,all,23,-5619.8609450824015,-5627.264863384824,0.0175373415580385
add1_dpms,all,24,-5449.207738143519,-5789.449634386357,0.0265604594251773
add1_dpms,all,25,-5549.126000187856,-5696.345494244731,0.0148067682262027
add1_dpms,all,26,-5733.773325384657,-5524.989387986389,0.0101857316727639
add1_dpms,all,27,-5654.271922709879,-5585.241729859977,0.0169172396854439
add1_dpms,all,28,-5516.722965103362,-5718.356530852639,0.0127614516756451
add1_dpms,all,29,-5640.23562116712,-5617.038392929807,0.0130816883932577
add1_dpms,all,30,-5560.734248031439,-5680.215090689348,0.0100810281791885
add1_dpms,all,31,-5796.289711912012,-5462.488733745683,0.0218654260820067
add1_dpms,all,32,-5630.734854936105,-5617.603469721951,0.0354404020901996
add1_dpms,all,33,-5504.414774158529,-5763.248473908741,0.0320093956900045
add1_dpms,all,34,-5575.952098465243,-5653.83240903709,0.0220413966436037
add1_dpms,all,35,-5725.0772207880245,-5515.797611636126,0.0112456255079943
add1_dpms,all,36,-5748.271323537039,-5503.043714466304,0.0179283720777809
add1_dpms,all,37,-5571.64268515224,-5657.710197585985,0.0114075749890655
add1_dpms,all,38,-5627.140271164259,-5620.968992549987,0.0180231187033462
add1_dpms,all,39,-5632.898966117381,-5608.913694469935,0.0095284676131178
add1_dpms,all,40,-5728.698776259037,-5508.132673515584,0.0111911981143927
add1_dpms,all,41,-5544.279869794743,-5677.808135942176,0.0085463675073403
add1_dpms,all,42,-5551.783583129333,-5692.323643530802,0.0106256163555336
add1_dpms,all,43,-5626.500380148341,-5619.545241126453,0.0207605900133525
add1_dpms,all,44,-5521.505951739189,-5725.688620355041,0.0201124599605482
add1_dpms,all,45,-5624.417402581974,-5614.928679924175,0.0217225307590569
add1_dpms,all,46,-5620.395286958274,-5623.060861936771,0.0215381120304501
add1_dpms,all,47,-5594.55796382152,-5644.429069472139,0.0062103372855172
add1_dpms,all,48,-5699.117181916375,-5543.175268086582,0.0083234250470009
add1_dpms,all,49,-5542.656349902428,-5688.776869696495,0.0199400678946455
add1_dpm,all,0,-5677.837777077278,-5559.1983806868,0.0152604541929859
add1_dpm,all,1,-5671.311934923586,-5575.30577468541,0.0168564407619053
add1_dpm,all,2,-5876.994665121348,-5360.845301660063,0.0220253178187424
add1_dpm,all,3,-5793.219833474646,-5459.149648718529,0.0144895959262836
add1_dpm,all,4,-5349.361214752397,-5903.148590525307,0.0173092166734829
add1_dpm,all,5,-5523.951001018196,-5717.556376734756,0.0301223613458978
add1_dpm,all,6,-5541.948368844212,-5713.061394420901,0.0271848096453013
add1_dpm,all,7,-5628.3942610188615,-5631.012343309206,0.0141840618965108
add1_dpm,all,8,-5667.314823025728,-5581.193777540254,0.0226679988500175
add1_dpm,all,9,-5576.440439935394,-5663.421478553476,0.0241460393448245
add1_dpm,all,10,-5560.373684505184,-5681.683280824804,0.0199223547742433
add1_dpm,all,11,-5741.333393081065,-5526.791864338399,0.0213539170003797
add1_dpm,all,12,-5496.682778862943,-5748.255105896431,0.0229143376908543
add1_dpm,all,13,-5692.116948028014,-5543.674881400077,0.0178206012146902
add1_dpm,all,14,-5593.456437401039,-5651.121022930177,0.0252330293310015
add1_dpm,all,15,-5698.754077355877,-5545.166603592025,0.0139481419082613
add1_dpm,all,16,-5634.173034057005,-5613.627160888223,0.0243707008612125
add1_dpm,all,17,-5727.950606720664,-5516.867346508076,0.0117460653263644
add1_dpm,all,18,-5807.9940282856205,-5426.563850108415,0.0036388614367078
add1_dpm,all,19,-5697.340251725796,-5546.119969771453,0.0266659201360952
add1_dpm,all,20,-5593.206668849008,-5635.981026645441,0.0127089877146168
add1_dpm,all,21,-5577.210799462028,-5659.906359746977,0.0137220462784033
add1_dpm,all,22,-5718.627544461495,-5503.677225458156,0.0191016940638317
add1_dpm,all,23,-5616.30889329984,-5623.030080257244,0.0165142844541547
add1_dpm,all,24,-5450.820698674089,-5795.608543273549,0.0283874533736535
add1_dpm,all,25,-5552.888312688313,-5689.871959059177,0.0183348166112634
add1_dpm,all,26,-5718.384337105784,-5509.227039763196,0.0100587492487955
add1_dpm,all,27,-5656.733427799407,-5581.065019657291,0.0166338524690594
add1_dpm,all,28,-5516.372820985149,-5695.9140854274565,0.0168011311048818
add1_dpm,all,29,-5640.631974748859,-5613.454235794589,0.0113235342842434
add1_dpm,all,30,-5565.438219102639,-5675.286878143239,0.0086065699322083
add1_dpm,all,31,-5796.880300220525,-5447.648710578116,0.02189007055884
add1_dpm,all,32,-5631.910787670592,-5619.328290882756,0.0365950910243329
add1_dpm,all,33,-5505.413419387008,-5761.253688735417,0.0312254416126093
add1_dpm,all,34,-5576.855472133174,-5650.195327201292,0.0226362987541147
add1_dpm,all,35,-5725.187636769311,-5506.535004036156,0.0064216935550998
add1_dpm,all,36,-5751.843083075791,-5494.502072001184,0.0230160262482806
add1_dpm,all,37,-5573.798995801734,-5665.968502950801,0.0151065106433955
add1_dpm,all,38,-5632.664319166202,-5622.234354437579,0.0199093106934842
add1_dpm,all,39,-5631.482993415763,-5612.960612361191,0.0102939542786778
add1_dpm,all,40,-5727.028850855916,-5511.817303528701,0.0113621728715014
add1_dpm,all,41,-5552.33069863963,-5690.426887222155,0.0096481869616462
add1_dpm,all,42,-5549.018686796852,-5696.386982246537,0.0100923071764182
add1_dpm,all,43,-5622.475644458769,-5619.491955758013,0.0187165800784909
add1_dpm,all,44,-5515.508329354225,-5726.826976986221,0.0206592640906027
add1_dpm,all,45,-5623.148688353916,-5606.5525836751085,0.0220882223262296
add1_dpm,all,46,-5617.56792253186,-5619.848609172817,0.0228116689596951
add1_dpm,all,47,-5604.683604558223,-5649.645830446969,0.0083187691347436
add1_dpm,all,48,-5703.045534641916,-5556.068052499838,0.0083969369228706
add1_dpm,all,49,-5543.014416448799,-5679.86202500035,0.0212828511702613
add1_dp,all,0,-5687.649998576799,-5562.250979108623,0.0166477287497301
add1_dp,all,1,-5672.142465097503,-5576.371383361576,0.0124559018589912
add1_dp,all,2,-5870.201083365336,-5354.800369216263,0.0217878270151523
add1_dp,all,3,-5794.576404519762,-5449.187842969992,0.0175190986487196
add1_dp,all,4,-5350.763071078157,-5902.139101068588,0.0155961850817759
add1_dp,all,5,-5529.599729197038,-5722.485594798921,0.0283895528568782
add1_dp,all,6,-5535.0759510926455,-5723.428802927899,0.0240584772841992
add1_dp,all,7,-5631.319935704436,-5622.294513612541,0.0146701962950804
add1_dp,all,8,-5666.84385790426,-5594.312098233184,0.025763835397255
add1_dp,all,9,-5578.709523443002,-5658.31181012566,0.0278579428712287
add1_dp,all,10,-5577.226072562573,-5697.171023875775,0.0195328982864324
add1_dp,all,11,-5733.00343508084,-5516.230870150493,0.0262954404258873
add1_dp,all,12,-5484.957740742488,-5753.926227853902,0.0240283031040187
add1_dp,all,13,-5696.5244488233775,-5540.21130433412,0.0164015309814419
add1_dp,all,14,-5591.229006842637,-5656.253806179458,0.0226648231266493
add1_dp,all,15,-5696.49360431158,-5549.721066561444,0.017357341742602
add1_dp,all,16,-5631.82904615635,-5624.93083017515,0.0229718301041541
add1_dp,all,17,-5729.001098929646,-5517.481500522357,0.0127728251557801
add1_dp,all,18,-5808.707689092363,-5431.933861252634,0.0027990979411585
add1_dp,all,19,-5705.118784656075,-5538.752653430712,0.0179043242418865
add1_dp,all,20,-5607.750811821569,-5637.222995771257,0.0107075941291466
add1_dp,all,21,-5573.478825036658,-5671.364379014739,0.0164974572208279
add1_dp,all,22,-5722.1636361503415,-5503.728567293516,0.0219197504917138
add1_dp,all,23,-5611.201183810208,-5629.959494329592,0.0165033659787417
add1_dp,all,24,-5453.374328423857,-5786.442350176575,0.0316138166321468
add1_dp,all,25,-5547.897264339298,-5675.145122164863,0.0160170032217616
add1_dp,all,26,-5722.941131084407,-5520.8582540431225,0.0119356633420111
add1_dp,all,27,-5654.49977625765,-5591.00878058018,0.0183557094291749
add1_dp,all,28,-5527.92966153092,-5713.180716753415,0.0171479968531155
add1_dp,all,29,-5634.254460404623,-5609.1252575287335,0.0166170532791414
add1_dp,all,30,-5556.248286575884,-5680.197549491369,0.0080021634676194
add1_dp,all,31,-5790.431761834787,-5449.792166938981,0.0207521745032507
add1_dp,all,32,-5640.1985617344335,-5625.924769823126,0.0357528942986668
add1_dp,all,33,-5483.8738892858855,-5752.999014078605,0.0517039795970312
add1_dp,all,34,-5573.788239735055,-5658.190734698001,0.0215661282475983
add1_dp,all,35,-5718.26075818848,-5515.946183551843,0.0110378421515883
add1_dp,all,36,-5747.656397835826,-5501.113780962624,0.0212318377681969
add1_dp,all,37,-5576.97897833218,-5657.046348489501,0.0110556707138873
add1_dp,all,38,-5621.0044320493225,-5620.833414587772,0.0168386286298322
add1_dp,all,39,-5632.056216283751,-5615.35447765649,0.0086418650059434
add1_dp,all,40,-5726.054605467684,-5509.387336290431,0.0122407288694087
add1_dp,all,41,-5559.981184787834,-5687.837189389667,0.0093034053816967
add1_dp,all,42,-5540.930549402678,-5694.282930934522,0.0100629849520215
add1_dp,all,43,-5634.659231719842,-5630.705495297537,0.0245549713350675
add1_dp,all,44,-5523.506886619478,-5721.803378561051,0.0233374081198795
add1_dp,all,45,-5614.138425503403,-5607.362663801506,0.0222352081063532
add1_dp,all,46,-5617.59168722707,-5625.923271816588,0.0211671581520763
add1_dp,all,47,-5601.378888543793,-5647.718608553109,0.0078450242362929
add1_dp,all,48,-5696.411821513576,-5550.610390696601,0.0085919837849298
add1_dp,all,49,-5548.464592400927,-5690.8049718286775,0.0258868173986747
add1_d,all,0,-5674.202023427972,-5560.779827563709,0.0071014559018483
add1_d,all,1,-5666.129562991211,-5585.894957278038,0.0058388010574724
add1_d,all,2,-5884.680935952272,-5360.404314985858,0.0181481529839142
add1_d,all,3,-5789.869919004248,-5463.015599823656,0.0082194545091518
add1_d,all,4,-5346.437021100043,-5901.337844893123,0.0057203890407349
add1_d,all,5,-5533.686787867599,-5732.841796631854,0.0229780409953533
add1_d,all,6,-5538.752526412297,-5707.8810814406015,0.015110237122637
add1_d,all,7,-5632.570095375075,-5626.8178819526565,0.0019882080608439
add1_d,all,8,-5653.014510901141,-5595.149731336684,0.0161801345242365
add1_d,all,9,-5576.017861547637,-5662.807654357343,0.0204338517058321
add1_d,all,10,-5565.291907457695,-5685.079340285272,0.0152676087463945
add1_d,all,11,-5739.91566182352,-5521.739868192666,0.0142507894286317
add1_d,all,12,-5481.020637070482,-5745.964459909343,0.0138149449700871
add1_d,all,13,-5689.631179536652,-5546.763705256106,0.0123003760482281
add1_d,all,14,-5593.067870408408,-5649.778150589403,0.0169216605138725
add1_d,all,15,-5699.228942712938,-5553.649789642938,0.0062066488817469
add1_d,all,16,-5639.575704746036,-5611.7576319074005,0.0143279461326288
add1_d,all,17,-5717.8070230897965,-5523.237380703539,0.0038728512213107
add1_d,all,18,-5813.392519518979,-5444.578903207921,2.837284899299117e-05
add1_d,all,19,-5693.477568926438,-5551.754581691616,0.0149797649189422
add1_d,all,20,-5603.284789768252,-5638.319767422272,0.01184608829051
add1_d,all,21,-5592.908666621767,-5676.777259623629,0.0014585738922526
add1_d,all,22,-5738.32113100971,-5503.657151621853,0.0147434639976607
add1_d,all,23,-5621.970184319345,-5626.641529347281,0.0064211454889485
add1_d,all,24,-5451.190099006906,-5792.077071281551,0.0175415152022472
add1_d,all,25,-5544.283551851492,-5681.839001929471,0.0097657289252576
add1_d,all,26,-5724.452958863119,-5522.394818027376,0.0021827393279475
add1_d,all,27,-5665.103639632706,-5579.063144950616,0.0122477241239851
add1_d,all,28,-5516.443986620608,-5716.333994508855,0.0049823208270198
add1_d,all,29,-5627.147504992001,-5604.78530722625,0.0073470561311542
add1_d,all,30,-5557.15329449053,-5673.773389621589,0.0027344413960388
add1_d,all,31,-5784.7204614141565,-5442.545475721464,0.013560237985877
